"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","주당평균수업시수(교사 1인당)","주당수업시수","수업교원수"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002258","양영초등학교","02","공립","N","","190","190","190","190","190","190","20.1","302","15"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002259","오리초등학교","02","공립","N","","190","190","190","190","190","190","18.7","224","12"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002260","왕남초등학교","02","공립","N","","190","190","190","190","190","190","20.7","476","23"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002262","이매초등학교","02","공립","N","","190","190","190","190","190","190","20.4","715","35"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002267","중부초등학교","02","공립","N","","190","190","190","190","190","190","21.4","557","26"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002269","중원초등학교","02","공립","N","","190","190","190","190","190","190","21.0","545","26"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002270","중탑초등학교","02","공립","N","","190","190","190","190","190","190","21.6","625","29"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002271","청솔초등학교","02","공립","N","","190","190","190","190","190","190","22.9","413","18"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002272","초림초등학교","02","공립","N","","190","190","190","190","190","190","22.3","1005","45"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002273","탄천초등학교","02","공립","N","","190","190","190","190","190","190","20.3","528","26"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002274","태평초등학교","02","공립","N","","190","190","190","190","190","190","20.6","351","17"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002275","하원초등학교","02","공립","N","","190","190","190","190","190","190","21.5","516","24"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002276","하탑초등학교","02","공립","N","","190","190","190","190","190","190","21.7","738","34"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002277","한솔초등학교","02","공립","N","","190","190","190","190","190","190","21.1","232","11"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002278","희망대초등학교","02","공립","N","","190","190","190","190","190","190","19.8","357","18"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002444","고색초등학교","02","공립","N","","191","191","191","191","191","191","20.7","518","25"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002445","고현초등학교","02","공립","N","","190","190","190","190","190","190","20.6","206","10"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002446","곡반초등학교","02","공립","N","","192","192","192","192","192","192","21.0","841","40"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002447","곡선초등학교","02","공립","N","","190","190","190","190","190","190","21.3","680","32"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002448","구운초등학교","02","공립","N","","190","190","190","190","190","190","21.6","541","25"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002449","권선초등학교","02","공립","N","","191","191","191","191","191","191","24.7","544","22"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002450","남수원초등학교","02","공립","N","","190","190","190","190","190","190","21.2","614","29"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002451","남창초등학교","02","공립","N","","190","190","190","190","190","190","21.3","213","10"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002452","당수초등학교","02","공립","N","","190","190","190","190","190","190","21.4","600","28"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002453","대평초등학교","02","공립","N","","190","190","190","190","190","190","21.8","654","30"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002454","동수원초등학교","02","공립","N","","190","190","190","190","190","190","22.5","608","27"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002455","수원동신초등학교","02","공립","N","","190","190","190","190","190","190","21.7","652","30"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002456","매산초등학교","02","공립","N","","190","190","190","190","190","190","18.1","326","18"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002457","매원초등학교","02","공립","N","","190","190","190","190","190","190","24.3","1558","64"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002458","매탄초등학교","02","공립","N","","190","190","190","190","190","190","22.0","1366","62"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002459","매현초등학교","02","공립","N","","190","190","190","190","190","190","20.7","496","24"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002460","명당초등학교","02","공립","N","","190","190","190","190","190","190","19.5","371","19"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002461","명인초등학교","02","공립","N","","190","190","190","190","190","190","21.7","890","41"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002462","산남초등학교","02","공립","N","","190","190","190","190","190","190","20.9","544","26"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002463","산의초등학교","02","공립","N","","190","190","190","190","190","190","22.2","1642","74"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002464","상률초등학교","02","공립","N","","191","191","191","191","191","191","22.6","656","29"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002465","상촌초등학교","02","공립","N","","190","190","190","190","190","190","21.9","743","34"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002466","서호초등학교","02","공립","N","","190","190","190","190","190","190","20.1","341","17"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002467","세곡초등학교","02","공립","N","","190","190","190","190","190","190","21.3","320","15"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002468","세류초등학교","02","공립","N","","190","190","190","190","190","190","20.3","895","44"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002469","소화초등학교","02","사립","N","","191","192","192","192","192","191","18.0","451","25"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002470","송림초등학교","02","공립","N","","190","190","190","190","190","190","22.5","1035","46"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002471","송원초등학교","02","공립","N","","190","190","190","190","190","190","21.8","699","32"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002472","송정초등학교","02","공립","N","","190","190","190","190","190","190","21.9","613","28"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002473","송죽초등학교","02","공립","N","","190","190","190","190","190","190","22.5","473","21"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002474","수성초등학교","02","공립","N","","190","190","190","190","190","190","20.8","416","20"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002475","수원금곡초등학교","02","공립","N","","190","190","190","190","190","190","20.7","311","15"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002477","수원선일초등학교","02","공립","N","","190","190","190","190","190","190","21.1","695","33"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002478","수원신곡초등학교","02","공립","N","","190","190","190","190","190","190","21.7","845","39"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002479","수원초등학교","02","공립","N","","190","190","190","190","190","190","21.8","852","39"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002480","숙지초등학교","02","공립","N","","190","190","190","190","190","190","21.4","364","17"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002482","신성초등학교","02","공립","N","","190","190","190","190","190","190","20.9","397","19"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002483","신영초등학교","02","공립","N","","190","190","190","190","190","190","20.7","497","24"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002484","신풍초등학교","02","공립","N","","190","190","190","190","190","190","22.4","1343","60"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002485","안룡초등학교","02","공립","N","","190","190","190","190","190","190","21.4","643","30"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002486","연무초등학교","02","공립","N","","190","190","190","190","190","190","21.8","371","17"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002487","영덕초등학교","02","공립","N","","190","190","190","190","190","190","22.6","838","37"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002488","영동초등학교","02","공립","N","","190","190","190","190","190","190","25.7","1416","55"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002489","영일초등학교","02","공립","N","","190","190","190","190","190","190","21.7","563","26"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002490","영통초등학교","02","공립","N","","190","190","190","190","190","190","22.6","520","23"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002491","영화초등학교","02","공립","N","","190","190","190","190","190","190","22.4","605","27"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002492","오목초등학교","02","공립","N","","190","190","190","190","190","190","20.2","505","25"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002493","우만초등학교","02","공립","N","","190","190","190","190","190","190","20.6","370","18"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002494","원일초등학교","02","공립","N","","190","190","190","190","190","190","21.3","574","27"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002495","원천초등학교","02","공립","N","","190","190","190","190","190","190","22.9","527","23"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002496","율전초등학교","02","공립","N","","190","190","190","190","190","190","21.0","503","24"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002497","율현초등학교","02","공립","N","","191","191","191","191","191","191","22.4","606","27"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002498","인계초등학교","02","공립","N","","190","190","190","190","190","190","20.5","472","23"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002499","일월초등학교","02","공립","N","","190","190","190","190","190","190","22.2","576","26"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002500","잠원초등학교","02","공립","N","","190","190","190","190","190","190","22.5","1172","52"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002501","정자초등학교","02","공립","N","","190","190","190","190","190","190","21.5","665","31"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002502","정천초등학교","02","공립","N","","190","190","190","190","190","190","22.0","902","41"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002503","조원초등학교","02","공립","N","","190","190","190","190","190","190","21.3","469","22"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002504","중앙기독초등학교","02","사립","N","","190","190","190","190","190","190","27.6","910","33"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002506","지동초등학교","02","공립","N","","190","190","190","190","190","190","21.2","423","20"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002507","창용초등학교","02","공립","N","","190","190","190","190","190","190","21.3","384","18"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002508","천일초등학교","02","공립","N","","190","190","190","190","190","190","21.3","468","22"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002509","천천초등학교","02","공립","N","","191","191","191","191","191","191","21.6","821","38"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002510","청명초등학교","02","공립","N","","190","190","190","190","190","190","21.6","539","25"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002511","칠보초등학교","02","공립","N","","190","190","190","190","190","190","20.6","784","38"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002512","탑동초등학교","02","공립","N","","190","190","190","190","190","190","22.1","708","32"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002513","태장초등학교","02","공립","N","","191","191","191","191","191","191","20.9","814","39"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002514","파장초등학교","02","공립","N","","190","190","190","190","190","190","20.8","415","20"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002515","한일초등학교","02","공립","N","","190","190","190","190","190","190","21.0","483","23"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002516","호매실초등학교","02","공립","N","","190","190","190","190","190","190","21.3","555","26"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002517","화서초등학교","02","공립","N","","190","190","190","190","190","190","21.0","461","22"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002518","화양초등학교","02","공립","N","","190","190","190","190","190","190","20.9","668","32"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002519","화홍초등학교","02","공립","N","","190","190","190","190","190","190","21.1","801","38"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002520","황곡초등학교","02","공립","N","","190","190","190","190","190","190","21.5","861","40"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002521","효동초등학교","02","공립","N","","190","190","190","190","190","190","18.4","295","16"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002522","효성초등학교","02","공립","N","","190","190","190","190","190","190","20.7","394","19"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002523","효원초등학교","02","공립","N","","190","190","190","190","190","190","19.5","292","15"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002524","효정초등학교","02","공립","N","","190","190","190","190","190","190","18.4","294","16"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002525","효천초등학교","02","공립","N","","190","190","190","190","190","190","21.3","553","26"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002715","각골초등학교","02","공립","N","","191","191","191","191","191","191","22.2","489","22"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002716","검바위초등학교","02","공립","N","","190","190","190","190","190","190","20.8","540","26"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002717","경수초등학교","02","공립","N","","190","190","190","190","190","190","19.3","174","9"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002718","경일초등학교","02","공립","N","","192","192","192","192","192","192","22.7","523","23"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002719","계수초등학교","02","공립","N","","190","190","190","190","190","190","21.6","173","8"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002720","고잔초등학교","02","공립","N","","190","190","190","190","190","190","21.6","625","29"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002721","관산초등학교","02","공립","N","","190","190","190","190","190","190","24.7","1311","53"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002722","군서초등학교","02","공립","N","","190","190","190","190","190","190","22.0","792","36"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002723","군자초등학교","02","공립","N","","190","190","190","190","190","190","21.2","806","38"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002724","금모래초등학교","02","공립","N","","190","190","190","190","190","190","21.4","983","46"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002725","냉정초등학교","02","공립","N","","190","190","190","190","190","190","23.0","667","29"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002726","능길초등학교","02","공립","N","","190","190","190","190","190","190","21.9","197","9"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002727","대남초등학교","02","공립","N","","190","190","190","190","190","190","22.3","178","8"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002729","대동초등학교","02","공립","N","","190","190","190","190","190","190","20.6","165","8"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002730","대부초등학교","02","공립","N","","190","190","190","190","190","190","22.6","158","7"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002731","대야초등학교","02","공립","N","","190","190","190","190","190","190","21.5","516","24"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002732","덕성초등학교","02","공립","N","","190","190","190","190","190","190","20.7","352","17"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002733","도일초등학교","02","공립","N","","190","190","190","190","190","190","21.3","532","25"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002734","도창초등학교","02","공립","N","","190","190","190","190","190","190","22.0","132","6"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002735","매화초등학교","02","공립","N","","190","190","190","190","190","190","22.1","641","29"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002736","목감초등학교","02","공립","N","","190","190","190","190","190","190","22.4","447","20"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002737","반월초등학교","02","공립","N","","190","190","190","190","190","190","19.9","358","18"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002738","별망초등학교","02","공립","N","","190","190","190","190","190","190","20.0","399","20"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002739","본오초등학교","02","공립","N","","190","190","190","190","190","190","21.0","841","40"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002740","본원초등학교","02","공립","N","","190","190","190","190","190","190","21.9","1006","46"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002741","삼일초등학교","02","공립","N","","190","190","190","190","190","190","22.4","785","35"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002742","상록초등학교","02","공립","N","","190","190","190","190","190","190","21.9","810","37"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002743","서촌초등학교","02","공립","N","","190","190","190","190","190","190","21.7","608","28"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002744","서해초등학교","02","공립","N","","190","190","190","190","190","190","22.5","988","44"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002745","석호초등학교","02","공립","N","","190","190","190","190","190","190","21.7","956","44"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002746","선부초등학교","02","공립","N","","190","190","190","190","190","190","22.3","780","35"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002747","선일초등학교","02","공립","N","","190","190","190","190","190","190","22.1","685","31"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002749","성안초등학교","02","공립","N","","190","190","190","190","190","190","22.2","622","28"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002750","성포초등학교","02","공립","N","","190","190","190","190","190","190","22.0","571","26"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002751","소래초등학교","02","공립","N","","190","190","190","190","190","190","21.0","461","22"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002752","송운초등학교","02","공립","N","","190","190","190","190","190","190","21.6","798","37"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002753","송호초등학교","02","공립","N","","191","191","191","191","191","191","22.0","771","35"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002755","슬기초등학교","02","공립","N","","191","191","191","191","191","191","20.9","649","31"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002756","시곡초등학교","02","공립","N","","190","190","190","190","190","190","22.3","737","33"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002757","시랑초등학교","02","공립","N","","192","192","192","192","192","192","24.2","533","22"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002758","시화초등학교","02","공립","N","","190","190","190","190","190","190","20.5","553","27"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002759","시흥매화초등학교","02","공립","N","","191","191","191","191","191","191","21.9","460","21"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002760","시흥신일초등학교","02","공립","N","","190","190","190","190","190","190","22.2","689","31"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002761","시흥은행초등학교","02","공립","N","","190","190","190","190","190","190","21.7","782","36"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002762","시흥초등학교","02","공립","N","","190","190","190","190","190","190","25.2","832","33"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002764","신천초등학교","02","공립","N","","190","190","190","190","190","190","20.5","349","17"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002765","안산광덕초등학교","02","공립","N","","191","191","191","191","191","191","20.5","492","24"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002766","안산부곡초등학교","02","공립","N","","190","190","190","190","190","190","21.2","826","39"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002767","안산서초등학교","02","공립","N","","190","190","190","190","190","190","21.7","825","38"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002768","안산석수초등학교","02","공립","N","","190","190","190","190","190","190","21.3","896","42"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002769","안산양지초등학교","02","공립","N","","190","190","190","190","190","190","21.7","1018","47"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002770","안산원곡초등학교","02","공립","N","","191","191","191","191","191","191","19.0","855","45"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002771","안산중앙초등학교","02","공립","N","","190","190","190","190","190","190","20.8","644","31"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002772","안산초등학교","02","공립","N","","190","190","190","190","190","190","25.6","436","17"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002773","안산화정초등학교","02","공립","N","","190","190","190","190","190","190","22.8","979","43"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002774","연성초등학교","02","공립","N","","190","190","190","190","190","190","22.5","383","17"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002775","옥터초등학교","02","공립","N","","190","190","190","190","190","190","21.1","400","19"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002776","와동초등학교","02","공립","N","","190","190","190","190","190","190","21.2","743","35"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002778","원일초등학교","02","공립","N","","190","190","190","190","190","190","21.4","705","33"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002779","은계초등학교","02","공립","N","","190","190","190","190","190","190","21.5","968","45"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002780","이호초등학교","02","공립","N","","190","190","190","190","190","190","21.1","867","41"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002781","장곡초등학교","02","공립","N","","190","190","190","190","190","190","22.7","862","38"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002782","정왕초등학교","02","공립","N","","190","190","190","190","190","190","21.8","1156","53"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002783","정재초등학교","02","공립","N","","190","190","190","190","190","190","21.3","383","18"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002784","정지초등학교","02","공립","N","","190","190","190","190","190","190","20.2","363","18"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002786","진말초등학교","02","공립","N","","191","191","191","191","191","191","22.0","660","30"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002787","초당초등학교","02","공립","N","","190","190","190","190","190","190","22.2","1264","57"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002788","초지초등학교","02","공립","N","","190","190","190","190","190","190","21.6","733","34"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002789","포리초등학교","02","공립","N","","190","190","190","190","190","190","20.3","223","11"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002790","하중초등학교","02","공립","N","","190","190","190","190","190","190","22.0","440","20"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002791","함현초등학교","02","공립","N","","190","190","190","190","190","190","20.9","438","21"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002792","호동초등학교","02","공립","N","","191","191","191","191","191","191","21.7","1213","56"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002793","화랑초등학교","02","공립","N","","190","190","190","190","190","190","25.1","880","35"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002927","개산초등학교","02","공립","N","","190","190","190","190","190","190","20.7","186","9"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002928","개정초등학교","02","공립","N","","190","190","190","190","190","190","20.8","166","8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002929","고삼초등학교","02","공립","N","","190","190","190","190","190","190","17.4","139","8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002931","공도초등학교","02","공립","N","","190","190","190","190","190","190","23.0","1494","65"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002933","광덕초등학교","02","공립","N","","190","190","190","190","190","190","19.8","396","20"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002934","광선초등학교","02","공립","N","","190","190","190","190","190","190","22.4","179","8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002935","금광초등학교","02","공립","N","","190","190","190","190","190","190","20.2","262","13"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002936","금광초등학교조령분교장","02","공립","N","","190","0","190","190","190","190","24.3","97","4"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002937","내혜홀초등학교","02","공립","N","","190","190","190","190","190","190","22.8","594","26"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002938","대덕초등학교","02","공립","N","","190","190","190","190","190","190","22.5","180","8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002940","동신초등학교","02","공립","N","","190","190","190","190","190","190","21.5","279","13"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002941","마전초등학교","02","공립","N","","190","190","190","190","190","190","21.3","170","8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002942","명덕초등학교","02","공립","N","","190","190","190","190","190","190","22.3","156","7"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002943","문기초등학교","02","공립","N","","190","190","190","190","190","190","21.9","658","30"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002944","미곡초등학교","02","공립","N","","190","190","190","190","190","190","22.6","158","7"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002945","미양초등학교","02","공립","N","","191","191","191","191","191","191","21.5","172","8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002946","방초초등학교","02","공립","N","","190","190","190","190","190","190","18.6","130","7"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002947","백성초등학교","02","공립","N","","190","190","190","190","190","190","21.6","928","43"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002948","보개초등학교","02","공립","N","","190","190","190","190","190","190","21.6","173","8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002949","보체초등학교","02","공립","N","","190","190","190","190","190","190","22.0","176","8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002950","비룡초등학교","02","공립","N","","190","190","190","190","190","190","22.4","1299","58"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002951","산평초등학교","02","공립","N","","190","190","190","190","190","190","17.9","143","8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002952","삼죽초등학교","02","공립","N","","190","190","190","190","190","190","19.4","213","11"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002954","서운초등학교","02","공립","N","","190","190","190","190","190","190","21.1","169","8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002956","안성초등학교","02","공립","N","","190","190","190","190","190","190","22.3","803","36"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002957","양성초등학교","02","공립","N","","190","190","190","190","190","190","24.8","198","8"
