"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","주당평균수업시수(교사 1인당)","주당수업시수","수업교원수"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006542","호매실고등학교","04","공립","N","","191","191","191","17.1","838","49"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090006561","고양국제고등학교","04","공립","N","","190","190","190","12.5","789","63"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090006562","저현고등학교","04","공립","N","","191","191","191","15.8","1120","71"
"경기도교육청","경기도화성오산교육지원청","","S090006577","동탄국제고등학교","04","공립","N","","191","191","191","13.1","801","61"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006624","고양동산고등학교","04","공립","N","","191","191","191","16.0","786","49"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090006645","광휘고등학교","04","공립","N","","191","191","191","17.2","1084","63"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090006700","화성반월고등학교","04","공립","N","","190","190","190","17.4","1007","58"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090006701","매홀고등학교","04","공립","N","","191","191","191","16.8","1044","62"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006702","수원칠보고등학교","04","공립","N","","190","190","190","17.1","1060","62"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006703","곡정고등학교","04","공립","N","","190","190","190","16.6","1013","61"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006717","운양고등학교","04","공립","N","","191","191","191","17.0","1073","63"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006763","한민고등학교","04","사립","N","","190","190","190","17.4","1321","76"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006764","도래울고등학교","04","공립","N","","191","191","191","15.6","855","55"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006765","옥정고등학교","04","공립","N","","190","190","190","16.6","1026","62"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006810","미사고등학교","04","공립","N","","191","191","191","16.5","1005","61"
"경기도교육청","경기도화성오산교육지원청","","S090006811","한백고등학교","04","공립","N","","191","191","191","16.0","1005","63"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006812","동탄중앙고등학교","04","공립","N","","191","191","198","17.2","1085","63"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090006813","이의고등학교","04","공립","N","","190","190","190","16.9","1182","70"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006814","김포제일고등학교","04","공립","N","","191","191","191","17.4","1203","69"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006903","지산고등학교","04","공립","N","","192","192","191","17.4","1322","76"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006905","별가람고등학교","04","공립","N","","191","191","191","16.7","1137","68"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090006906","갈매고등학교","04","공립","N","","190","190","191","15.9","938","59"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006908","한빛고등학교","04","공립","N","","190","190","190","17.3","1317","76"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006919","미사강변고등학교","04","공립","N","","191","191","191","15.3","916","60"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090006920","태전고등학교","04","공립","N","","190","190","190","17.2","1032","60"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006921","용인삼계고등학교","04","공립","N","","191","191","191","17.0","883","52"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006924","고림고등학교","04","공립","N","","190","190","190","16.8","1244","74"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006925","배곧고등학교","04","공립","N","","190","190","190","16.9","1016","60"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007014","위례고등학교","04","공립","N","","191","191","191","16.3","961","59"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090007015","하길고등학교","04","공립","N","","191","191","191","17.8","1048","59"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090007016","위례한빛고등학교","04","공립","N","","231","231","231","16.8","1263","75"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007130","이산고등학교","04","공립","N","","191","191","191","16.8","1257","75"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007131","창의고등학교","04","공립","N","","191","191","191","17.4","1267","73"
"경기도교육청","경기도화성오산교육지원청","","S090007243","정현고등학교","04","공립","N","","190","190","190","17.6","1305","74"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090007278","와우고등학교","04","공립","N","","191","191","0","16.1","867","54"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007314","고촌고등학교","04","공립","N","","191","191","191","17.1","1061","62"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090007315","새솔고등학교","04","공립","N","","191","191","191","17.2","841","49"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007316","서연고등학교","04","공립","N","","191","191","191","16.5","1188","72"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007317","남양주다산고등학교","04","공립","N","","190","190","190","15.2","1066","70"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090007318","목감고등학교","04","공립","N","","190","190","190","17.0","988","58"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007408","감일고등학교","04","공립","N","","191","191","190","16.8","955","57"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090007409","옥빛고등학교","04","공립","N","","191","191","190","16.7","1088","65"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090007439","처인고등학교","04","공립","N","","190","190","190","15.6","796","51"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007444","신원고등학교","04","공립","N","","191","191","191","16.8","988","59"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007445","향동고등학교","04","공립","N","","190","190","190","16.1","789","49"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007568","이솔고등학교","04","공립","N","","191","191","191","16.5","1302","79"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090007625","심학고등학교","04","공립","N","","190","0","0","16.2","372","23"
"경기도교육청","경기도화성오산교육지원청","","S090007863","치동고등학교","04","공립","N","","191","0","0","16.3","504","31"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007869","운유고등학교","04","공립","N","","190","0","0","16.2","453","28"
