"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황"
"경기도교육청","경기도교육청","경기도 양주시","S090000517","한국외식과학고등학교","04","사립","N","","25","275","28","0","0","21","315","22","0","30200000"
"경기도교육청","경기도교육청","경기도 화성시 만세구","S090000518","남양고등학교","04","공립","N","","41","551","41","0","4500000","9","78","9","0","0"
"경기도교육청","경기도교육청","경기도 남양주시","S090000519","남양주고등학교","04","공립","N","","43","342","43","0","3000000","5","49","5","0","10000000"
"경기도교육청","경기도교육청","경기도 하남시","S090000520","남한고등학교","04","공립","N","","44","647","51","1","7000000","15","75","15","0","2000000"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090000521","능곡고등학교","04","공립","N","","46","750","64","2","5980000","10","63","10","0","0"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090000524","대부고등학교","04","공립","N","","11","64","12","0","2000000","3","17","3","0","1000000"
"경기도교육청","경기도교육청","경기도 여주시","S090000525","대신고등학교","04","사립","N","","22","248","22","0","5940000","3","18","3","0","0"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000527","대평고등학교","04","공립","N","","40","779","59","1","4800000","17","120","17","0","2300000"
"경기도교육청","경기도교육청","경기도 부천시 오정구","S090000528","덕산고등학교","04","공립","N","","45","580","47","0","14654000","7","24","7","0","0"
"경기도교육청","경기도교육청","경기도 남양주시","S090000529","덕소고등학교","04","사립","N","","51","1067","70","0","0","3","19","3","0","0"
"경기도교육청","경기도교육청","경기도 양주시","S090000532","덕정고등학교","04","공립","N","","41","767","54","0","6000000","10","68","10","0","9000000"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000533","도당고등학교","04","공립","N","","50","653","50","0","6550000","9","60","9","0","450000"
"경기도교육청","경기도교육청","경기도 포천시","S090000534","동남고등학교","04","사립","N","","44","696","59","0","920000","22","162","22","0","0"
"경기도교육청","경기도교육청","경기도 동두천시","S090000536","동두천고등학교","04","사립","N","","26","372","31","0","49155000","7","56","7","0","9000000"
"경기도교육청","경기도교육청","경기도 동두천시","S090000538","한국문화영상고등학교","04","사립","N","","45","424","45","0","930000","4","78","6","0","10250000"
"경기도교육청","경기도교육청","경기도 동두천시","S090000539","동두천중앙고등학교","04","공립","N","","35","431","43","0","3930000","12","149","12","0","6220000"
"경기도교육청","경기도교육청","경기도 안양시 동안구","S090000541","동안고등학교","04","공립","N","","46","992","63","0","3000000","22","87","22","0","0"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000542","동우여자고등학교","04","사립","N","","39","772","39","0","2900000","56","188","56","0","500000"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000543","동원동우고등학교","04","사립","N","","46","852","50","0","5000000","10","33","10","0","1000000"
"경기도교육청","경기도교육청","경기도 평택시","S090000544","동일공업고등학교","04","사립","N","","60","799","67","3","5000000","7","76","11","0","0"
"경기도교육청","경기도교육청","경기도 남양주시","S090000545","동화고등학교","04","사립","N","","80","1214","97","0","14000000","10","54","10","0","0"
"경기도교육청","경기도교육청","경기도 화성시 만세구","S090000546","두레자연고등학교","04","사립","N","","17","112","18","0","17170000","15","168","15","5","7600000"
"경기도교육청","경기도교육청","경기도 이천시","S090000548","마장고등학교","04","공립","N","","15","150","20","1","3750000","2","27","2","0","500000"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000552","매향여자정보고등학교","04","사립","N","","61","810","63","1","0","8","126","8","0","0"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090000553","무원고등학교","04","공립","N","","63","767","62","1","9130000","20","88","20","0","0"
"경기도교육청","경기도교육청","경기도 파주시","S090000554","문산고등학교","04","공립","N","","27","325","31","0","1600000","4","32","5","0","900000"
"경기도교육청","경기도교육청","경기도 파주시","S090000555","문산수억고등학교","04","사립","N","","62","670","62","0","0","17","137","17","0","0"
"경기도교육청","경기도교육청","경기도 파주시","S090000556","문산제일고등학교","04","공립","N","","59","719","62","0","5790000","4","54","4","0","80000"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000558","경기모바일과학고등학교","04","공립","N","","44","396","44","0","200000","30","284","30","12","33800000"
"경기도교육청","경기도교육청","경기도 화성시 만세구","S090000559","발안바이오과학고등학교","04","공립","N","","29","301","29","0","4000000","19","271","19","0","26000000"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000563","백마고등학교","04","공립","N","","45","875","56","1","11500000","10","42","10","0","0"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000564","백석고등학교","04","공립","N","","41","866","56","0","40000000","9","48","9","0","0"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000565","백신고등학교","04","공립","N","","59","836","59","0","6510000","13","69","13","0","0"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090000566","백암고등학교","04","공립","N","","31","255","25","14","14700000","7","53","7","0","350000"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090000567","백양고등학교","04","공립","N","","43","807","59","0","4035000","12","67","12","0","0"
"경기도교육청","경기도교육청","경기도 안양시 동안구","S090000568","백영고등학교","04","사립","N","","54","909","57","0","17000000","5","23","5","0","0"
"경기도교육청","경기도교육청","경기도 의왕시","S090000569","백운고등학교","04","공립","N","","47","808","62","0","6000000","17","86","17","0","3000000"
"경기도교육청","경기도교육청","경기도 동두천시","S090000572","한빛누리고등학교","04","사립","N","","36","436","39","0","3600250","16","123","16","0","1010000"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000576","부명고등학교","04","공립","N","","44","692","496","0","11000000","13","90","13","0","3000000"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000577","경기국제통상고등학교","04","공립","N","","38","545","60","5","0","9","78","9","0","300000"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000578","상동고등학교","04","공립","N","","33","667","41","4","15500000","19","78","19","0","0"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000579","부천고등학교","04","공립","N","","40","663","44","0","12960000","6","36","6","0","1500000"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000580","부천공업고등학교","04","공립","N","","49","452","49","4","13500000","2","16","2","0","0"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000581","부천북고등학교","04","공립","N","","50","644","50","0","4500000","12","64","12","0","0"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000584","부천여자고등학교","04","공립","N","","39","571","45","0","5100000","12","50","12","0","0"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000585","부천정보산업고등학교","04","공립","N","","43","606","64","8","8500000","2","25","3","0","0"
"경기도교육청","경기도교육청","경기도 안양시 동안구","S090000586","부흥고등학교","04","공립","N","","75","993","75","1","3000000","24","95","24","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000587","분당고등학교","04","공립","N","","35","793","61","0","4000000","11","43","11","0","2200000"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000588","분당대진고등학교","04","사립","N","","48","927","48","0","10540000","8","37","8","0","1780000"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000589","분당경영고등학교","04","공립","N","","63","693","69","0","21000000","9","179","10","0","6000000"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000590","분당중앙고등학교","04","공립","N","","38","725","53","0","5400000","1","8","1","0","400000"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000591","불곡고등학교","04","공립","N","","39","737","54","0","6000000","20","146","20","0","4750000"
"경기도교육청","경기도교육청","경기도 화성시 효행구","S090000594","비봉고등학교","04","사립","N","","50","722","54","0","12000000","9","51","9","0","0"
"경기도교육청","경기도교육청","경기도 김포시","S090000596","사우고등학교","04","공립","N","","59","1077","60","0","10000000","14","61","14","0","0"
"경기도교육청","경기도교육청","경기도 군포시","S090000597","산본고등학교","04","공립","N","","59","1051","67","0","13000000","19","85","19","0","0"
"경기도교육청","경기도교육청","경기도 군포시","S090000598","경기폴리텍고등학교","04","공립","N","","31","181","31","1","0","7","53","7","0","15600000"
"경기도교육청","경기도교육청","경기도 파주시","S090000599","삼광고등학교","04","사립","N","","15","118","15","0","0","9","59","9","0","3000000"
"경기도교육청","경기도교육청","경기도 화성시 만세구","S090000600","삼괴고등학교","04","사립","N","","38","620","54","1","15600000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000602","삼일공업고등학교","04","사립","N","","44","974","86","0","0","24","728","64","0","5000000"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000603","삼일고등학교","04","사립","N","","44","869","74","0","4000000","12","151","12","0","0"
"경기도교육청","경기도교육청","경기도 구리시","S090000606","서울삼육고등학교","04","사립","N","","49","586","51","0","1000000","9","80","9","0","1300000"
"경기도교육청","경기도교육청","경기도 시흥시","S090000607","서해고등학교","04","공립","N","","53","1070","71","0","2000000","8","43","8","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000608","서현고등학교","04","공립","N","","39","822","53","7","9740000","13","41","13","0","0"
"경기도교육청","경기도교육청","경기도 가평군","S090000609","설악고등학교","04","공립","N","","14","160","15","0","8400000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000610","성남테크노과학고등학교","04","공립","N","","46","366","46","6","3300000","2","14","2","0","1000000"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000611","성남고등학교","04","공립","N","","43","545","49","3","5000000","17","131","17","1","8950000"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000612","성남여자고등학교","04","공립","N","","56","655","56","3","5200000","8","42","8","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000613","분당아람고등학교","04","공립","N","","49","474","65","12","26902000","13","106","15","0","4500000"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000614","성문고등학교","04","사립","N","","42","804","63","0","16700000","12","84","12","0","0"
"경기도교육청","경기도교육청","경기도 성남시 수정구","S090000617","성보경영고등학교","04","사립","N","","62","941","85","1","17300000","14","247","17","0","6600000"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000618","성안고등학교","04","공립","N","","63","904","66","0","13764000","15","99","15","0","0"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000620","성일고등학교","04","사립","N","","40","731","66","0","13435000","12","66","12","0","5860000"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000622","동광고등학교","04","사립","N","","40","602","38","2","2400000","20","124","20","0","1400000"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000624","성일정보고등학교","04","사립","N","","68","899","92","0","1600000","44","577","61","0","0"
"경기도교육청","경기도교육청","경기도 오산시","S090000626","성호고등학교","04","공립","N","","56","862","56","0","29646000","11","68","11","0","2000000"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000627","세원고등학교","04","사립","N","","37","451","40","0","3000000","4","16","4","0","0"
"경기도교육청","경기도교육청","경기도 시흥시","S090000628","소래고등학교","04","공립","N","","54","942","66","0","4000000","11","72","11","0","0"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000630","소명여자고등학교","04","사립","N","","52","743","52","13","4200000","10","52","10","0","300000"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000631","소사고등학교","04","공립","N","","48","658","54","0","4700000","17","80","17","0","1000000"
"경기도교육청","경기도교육청","경기도 광명시","S090000632","소하고등학교","04","공립","N","","57","894","57","0","9955000","15","99","15","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000633","송림고등학교","04","사립","N","","52","787","54","0","300000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 화성시 만세구","S090000634","송산고등학교","04","사립","N","","24","353","24","0","11375500","5","29","5","0","0"
"경기도교육청","경기도교육청","경기도 평택시","S090000636","송탄고등학교","04","공립","N","","35","475","37","1","4600000","4","37","4","0","400000"
"경기도교육청","경기도교육청","경기도 평택시","S090000637","라온고등학교","04","사립","N","","32","477","33","0","3000000","5","74","5","0","1200000"
"경기도교육청","경기도교육청","경기도 의정부시","S090000638","송현고등학교","04","공립","N","","53","838","61","0","4500000","4","56","4","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000639","수내고등학교","04","공립","N","","54","729","54","0","10000000","5","35","5","0","3000000"
"경기도교육청","경기도교육청","경기도 군포시","S090000640","수리고등학교","04","공립","N","","56","1090","72","1","2000000","5","25","5","0","0"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000641","수성고등학교","04","공립","N","","59","900","59","1","6000000","22","84","22","0","0"
"경기도교육청","경기도교육청","경기도 화성시 효행구","S090000644","홍익디자인고등학교","04","사립","N","","30","310","30","1","2000000","13","138","13","0","11000000"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000645","수원고등학교","04","사립","N","","62","924","63","0","3550000","21","141","21","0","500000"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000646","수원공업고등학교","04","사립","N","","62","1084","86","0","1500000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000648","수원농생명과학고등학교","04","공립","N","","71","718","71","0","3814000","27","419","27","0","1456000"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000649","수원여자고등학교","04","공립","N","","61","833","62","3","3600000","11","56","11","0","0"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090000651","수원정보과학고등학교","04","공립","N","","56","584","56","1","500000","5","60","5","0","0"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090000653","한봄고등학교","04","사립","N","","63","702","64","1","9990000","32","419","40","0","42151000"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000654","수일고등학교","04","공립","N","","65","801","65","0","4500000","6","31","6","0","0"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090000655","수지고등학교","04","공립","N","","53","1218","80","0","10000000","9","45","9","0","0"
"경기도교육청","경기도교육청","경기도 구리시","S090000656","수택고등학교","04","공립","N","","37","633","44","0","0","16","108","16","0","0"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000657","숙지고등학교","04","공립","N","","49","811","61","2","4700000","10","38","10","0","0"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000658","숭신여자고등학교","04","사립","N","","47","597","47","0","2300000","4","21","4","0","500000"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000659","시온고등학교","04","사립","N","","54","829","66","0","5100000","6","30","6","0","0"
"경기도교육청","경기도교육청","경기도 시흥시","S090000660","경기스마트고등학교","04","공립","N","","51","463","52","1","3210000","3","16","3","0","3800000"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090000661","신갈고등학교","04","사립","N","","30","874","55","0","15000000","22","218","22","0","2000000"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000662","신성고등학교","04","사립","N","","56","896","56","0","19150000","14","176","14","0","1000000"
"경기도교육청","경기도교육청","경기도 고양시 일산서구","S090000665","신일비즈니스고등학교","04","공립","N","","34","457","47","0","7000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 평택시","S090000666","신한고등학교","04","사립","N","","51","902","51","0","5750000","21","144","21","0","0"
"경기도교육청","경기도교육청","경기도 동두천시","S090000667","신흥고등학교","04","사립","N","","24","304","24","7","48768000","9","73","9","0","1500000"
"경기도교육청","경기도교육청","경기도 남양주시","S090000669","심석고등학교","04","사립","N","","68","1013","68","2","7260980","4","28","4","0","0"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000671","심원고등학교","04","공립","N","","48","675","50","0","11000000","14","74","14","0","600000"
"경기도교육청","경기도교육청","경기도 안성시","S090000672","안법고등학교","04","사립","N","","32","673","40","1","18739000","28","216","28","0","8149000"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090000673","안산강서고등학교","04","사립","N","","47","824","67","0","3750000","3","16","3","0","0"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000674","안산국제비즈니스고등학교","04","사립","N","","77","675","77","0","16630000","3","37","3","0","1000000"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000675","안산고등학교","04","사립","N","","41","760","59","0","9700000","40","152","40","0","0"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000676","안산공업고등학교","04","사립","N","","86","978","89","0","3500000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000677","안산동산고등학교","04","사립","N","","51","996","51","0","1000000","20","73","20","0","0"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000680","안산디자인문화고등학교","04","사립","N","","78","815","78","1","1000000","12","111","13","3","10270000"
"경기도교육청","경기도교육청","경기도 안성시","S090000684","안성고등학교","04","공립","N","","43","640","43","0","6100000","7","70","7","0","2500000"
"경기도교육청","경기도교육청","경기도 안성시","S090000685","두원공업고등학교","04","사립","N","","43","579","44","3","12000000","7","41","7","0","2000000"
"경기도교육청","경기도교육청","경기도 안성시","S090000686","안성여자고등학교","04","공립","N","","41","534","41","0","15000000","18","169","18","0","5400000"
"경기도교육청","경기도교육청","경기도 안성시","S090000689","가온고등학교","04","사립","N","","52","792","56","6","27000000","34","313","34","0","1000000"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000690","안양고등학교","04","공립","N","","71","876","71","0","14900000","4","32","4","0","0"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000691","안양공업고등학교","04","공립","N","","46","359","46","8","9200000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000693","안양여자고등학교","04","사립","N","","42","568","46","6","14500000","16","93","16","0","0"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000694","안양문화고등학교","04","사립","N","","29","431","35","4","22100000","6","146","6","0","5100000"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000696","안양예술고등학교","04","사립","N","","34","902","34","0","0","7","91","7","0","6600000"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000697","안양외국어고등학교","04","사립","N","","48","611","48","0","9700000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 평택시","S090000699","경기물류고등학교","04","공립","N","","41","462","42","0","5200000","13","130","13","0","4730000"
"경기도교육청","경기도교육청","경기도 평택시","S090000701","안중고등학교","04","사립","N","","40","472","40","0","2000000","1","4","1","0","2000000"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000702","야탑고등학교","04","사립","N","","37","724","51","0","3570000","4","34","4","0","2000000"
"경기도교육청","경기도교육청","경기도 김포시","S090000703","양곡고등학교","04","사립","N","","39","632","39","3","23100000","21","78","21","0","0"
"경기도교육청","경기도교육청","경기도 양평군","S090000704","양동고등학교","04","사립","N","","16","206","16","0","4000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000705","양명고등학교","04","사립","N","","49","967","53","4","22100000","10","67","10","0","0"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000706","양명여자고등학교","04","사립","N","","51","792","53","0","12800000","6","29","6","0","0"
"경기도교육청","경기도교육청","경기도 양평군","S090000707","양서고등학교","04","사립","N","","38","656","53","0","7630000","18","113","18","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000708","양영디지털고등학교","04","공립","N","","39","379","40","0","2000000","9","83","10","0","1500000"
"경기도교육청","경기도교육청","경기도 양평군","S090000711","양일고등학교","04","사립","N","","39","652","51","0","0","20","83","20","0","0"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090000713","양지고등학교","04","공립","N","","57","738","61","1","18000000","25","79","25","0","0"
"경기도교육청","경기도교육청","경기도 양평군","S090000714","양평전자과학고등학교","04","공립","N","","22","172","24","0","1800000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 양평군","S090000716","양평고등학교","04","공립","N","","44","531","50","0","4000000","6","30","6","0","0"
"경기도교육청","경기도교육청","경기도 여주시","S090000717","여강고등학교","04","사립","N","","19","243","20","0","11750000","24","129","24","0","0"
"경기도교육청","경기도교육청","경기도 여주시","S090000718","여주고등학교","04","사립","N","","35","457","35","0","15223000","3","17","3","0","160000"
"경기도교육청","경기도교육청","경기도 여주시","S090000720","세종고등학교","04","공립","N","","42","514","42","0","4000000","13","80","13","0","3000000"
"경기도교육청","경기도교육청","경기도 여주시","S090000722","여주자영농업고등학교","04","공립","N","","44","416","44","0","2200000","32","341","31","2","10800000"
"경기도교육청","경기도교육청","경기도 여주시","S090000723","여주제일고등학교","04","사립","N","","64","790","74","0","4200000","10","137","10","0","2000000"
"경기도교육청","경기도교육청","경기도 연천군","S090000726","연천고등학교","04","공립","N","","19","138","23","1","5000000","4","25","4","0","400000"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090000728","영덕고등학교","04","공립","N","","47","953","65","0","5100000","9","38","9","0","0"
