"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000613","분당아람고등학교","04","공립","N","","53","526","63","19","5800000","22","235","22","1","8000000"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000614","성문고등학교","04","사립","N","","63","812","63","0","21800000","1","6","1","0","0"
"경기도교육청","경기도교육청","경기도 성남시 수정구","S090000617","성보경영고등학교","04","사립","N","","80","876","87","0","20450000","14","218","14","0","3700000"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000618","성안고등학교","04","공립","N","","54","891","62","0","15168000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000620","성일고등학교","04","사립","N","","43","726","64","0","15660000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000622","동광고등학교","04","사립","N","","38","607","42","2","7100000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000624","성일정보고등학교","04","사립","N","","68","863","86","2","19921270","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 오산시","S090000626","성호고등학교","04","공립","N","","57","902","57","0","9000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000627","세원고등학교","04","사립","N","","34","448","38","0","600000","1","3","1","0","0"
"경기도교육청","경기도교육청","경기도 시흥시","S090000628","소래고등학교","04","공립","N","","56","955","60","0","3000000","1","6","1","0","0"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000630","소명여자고등학교","04","사립","N","","51","746","51","8","4676000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000631","소사고등학교","04","공립","N","","50","708","56","2","14000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 광명시","S090000632","소하고등학교","04","공립","N","","59","864","60","1","16950000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000633","송림고등학교","04","사립","N","","52","802","52","0","10000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 화성시 만세구","S090000634","송산고등학교","04","사립","N","","23","356","24","0","8000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 평택시","S090000636","송탄고등학교","04","공립","N","","38","481","39","0","5000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 평택시","S090000637","라온고등학교","04","사립","N","","35","519","35","4","3210000","6","76","6","0","0"
"경기도교육청","경기도교육청","경기도 의정부시","S090000638","송현고등학교","04","공립","N","","58","867","66","0","12250000","1","7","1","0","0"
