"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교장(남)","교장(여)","교장(계)","교감(남)","교감(여)","교감(계)","수석교사(남)","수석교사(여)","수석교사(계)","정교사(1정)(남)","정교사(1정)(여)","정교사(1정)(계)","정교사(2정)(남)","정교사(2정)(여)","정교사(2정)(계)","특수1정(남)","특수1정(여)","특수1정(계)","특수2정(남)","특수2정(여)","특수2정(계)","준교사(남)","준교사(여)","준교사(계)","실기교사(남)","실기교사(여)","실기교사(계)","전문상담교사(남)","전문상담교사(여)","전문상담교사(계)","사서교사(남)","사서교사(여)","사서교사(계)","보건교사(남)","보건교사(여)","보건교사(계)","영양교사(남)","영양교사(여)","영양교사(계)","해당없음(남)","해당없음(여)","해당없음(계)","계(남)","계(여)","계"
"경기도교육청","경기도교육청","경기도 동두천시","S090005168","동두천외국어고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","19","22","41","4","6","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","5","3","8","30","35","65"
"경기도교육청","경기도교육청","경기도 파주시","S090005169","금촌고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","11","60","71","0","10","10","1","1","2","0","3","3","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","14","76","90"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090005170","용인한국외국어대학교부설고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","27","16","43","8","13","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","3","9","12","40","39","79"
"경기도교육청","경기도교육청","경기도 양주시","S090005280","양주백석고등학교","04","공립","N","","2","0","2","1","0","1","0","0","0","16","25","41","4","10","14","2","1","3","2","3","5","0","0","0","0","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","0","0","27","42","69"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090005282","성남외국어고등학교","04","공립","N","","0","1","1","0","1","1","0","0","0","15","35","50","4","5","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","3","4","7","22","48","70"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090005283","성포고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","8","34","42","5","23","28","0","2","2","1","1","2","0","0","0","0","0","0","1","0","1","0","0","0","0","2","2","0","0","0","0","0","0","17","62","79"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090005284","수원외국어고등학교","04","공립","N","","0","1","1","0","1","1","0","0","0","19","31","50","2","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","21","41","62"
"경기도교육청","경기도교육청","경기도 가평군","S090005286","청심국제고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","7","9","16","4","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","1","2","3","14","16","30"
"경기도교육청","경기도교육청","경기도 평택시","S090005290","현화고등학교","04","공립","N","","1","0","1","0","1","1","0","0","0","13","16","29","13","20","33","1","0","1","0","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","28","41","69"
"경기도교육청","경기도교육청","경기도 남양주시","S090005291","호평고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","18","38","56","0","9","9","2","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","22","52","74"
"경기도교육청","경기도교육청","경기도 김포시","S090005292","김포외국어고등학교","04","사립","N","","0","0","0","1","0","1","0","0","0","29","8","37","3","6","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","33","15","48"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005319","용인백현고등학교","04","공립","N","","0","1","1","1","0","1","0","0","0","12","39","51","2","6","8","1","1","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","16","49","65"
"경기도교육청","경기도교육청","경기도 안성시","S090005320","한겨레고등학교","04","사립","N","","0","1","1","1","0","1","0","0","0","8","6","14","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","10","13","23"
"경기도교육청","경기도교육청","경기도 고양시 일산서구","S090005380","가좌고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","17","48","65","1","8","9","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","20","59","79"
"경기도교육청","경기도교육청","경기도 양주시","S090005381","양주고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","14","24","38","4","9","13","0","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","20","38","58"
