"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","상담실적(내부상담전문가)","상담실적(내부상담전문가실시여부)","상담실적(외부상담전문가)","상담실적(외부상담전문가실시여부)","교내 WEE클래스 설치여부"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000758","의정부여자고등학교","04","공립","N","","630","Y","64","Y",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000759","이매고등학교","04","공립","N","","455","Y","11","Y",""
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000760","이천고등학교","04","공립","N","","303","Y","0","N",""
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000762","이천제일고등학교","04","공립","N","","386","Y","0","N",""
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000763","이천양정여자고등학교","04","사립","N","","281","Y","0","N",""
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000765","다산고등학교","04","사립","N","","360","Y","1","Y",""
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000767","이포고등학교","04","공립","N","","430","Y","41","Y",""
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090000769","인창고등학교","04","공립","N","","112","Y","5","Y",""
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090000770","일동고등학교","04","공립","N","","259","Y","36","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000771","일산고등학교","04","공립","N","","474","Y","10","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000772","일산대진고등학교","04","사립","N","","252","Y","0","N",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000773","일산동고등학교","04","공립","N","","502","Y","0","N",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000775","일산국제컨벤션고등학교","04","공립","N","","472","Y","25","Y",""
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090000777","일죽고등학교","04","공립","N","","372","Y","5","Y",""
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000778","장곡고등학교","04","공립","N","","392","Y","96","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000779","장안고등학교","04","공립","N","","393","Y","2","Y",""
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000780","부원고등학교","04","사립","N","","101","Y","24","Y",""
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000781","장호원고등학교","04","공립","N","","467","Y","0","N",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000783","저동고등학교","04","공립","N","","486","Y","0","N",""
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000784","적성융합고등학교","04","공립","N","","0","N","80","Y",""
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090000786","전곡고등학교","04","공립","N","","306","Y","3","Y",""
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000787","점동고등학교","04","공립","N","","241","Y","0","N",""
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090000788","정명고등학교","04","사립","N","","354","Y","3","Y",""
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090000790","경기경영고등학교","04","사립","N","","611","Y","5","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000791","정발고등학교","04","공립","N","","755","Y","0","N",""
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000792","정왕고등학교","04","공립","N","","502","Y","5","Y",""
"경기도교육청","경기도가평교육지원청","경기도 가평군","S090000796","조종고등학교","04","공립","N","","340","Y","10","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000797","주엽고등학교","04","공립","N","","362","Y","0","N",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000798","경기영상과학고등학교","04","공립","N","","783","Y","2","Y",""
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090000800","죽산고등학교","04","공립","N","","72","Y","0","N",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090000801","죽전고등학교","04","공립","N","","415","Y","25","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000802","중산고등학교","04","공립","N","","512","Y","8","Y",""
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000803","중원고등학교","04","공립","N","","351","Y","12","Y",""
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000804","중흥고등학교","04","공립","N","","389","Y","6","Y",""
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090000805","지평고등학교","04","공립","N","","303","Y","0","N",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000806","진건고등학교","04","공립","N","","491","Y","30","Y",""
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090000807","진성고등학교","04","사립","N","","437","Y","0","N",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000810","진위고등학교","04","사립","N","","0","N","0","N",""
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000811","경기관광고등학교","04","사립","N","","491","Y","144","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000812","창현고등학교","04","사립","N","","612","Y","0","N",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000813","청담고등학교","04","사립","N","","300","Y","20","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090000815","청명고등학교","04","공립","N","","435","Y","0","N",""
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090000816","청운고등학교","04","공립","N","","266","Y","4","Y",""
"경기도교육청","경기도가평교육지원청","경기도 가평군","S090000817","청평고등학교","04","공립","N","","320","Y","15","Y",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000818","청학고등학교","04","공립","N","","448","Y","6","Y",""
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000819","초지고등학교","04","공립","N","","270","Y","28","Y",""
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090000820","충현고등학교","04","공립","N","","578","Y","0","N",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000821","태광고등학교","04","사립","N","","597","Y","2","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090000822","태성고등학교","04","사립","N","","382","Y","10","Y",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000823","태원고등학교","04","사립","N","","251","Y","10","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090000824","태장고등학교","04","공립","N","","360","Y","5","Y",""
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090000825","토평고등학교","04","공립","N","","620","Y","24","Y",""
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090000826","통진고등학교","04","사립","N","","288","Y","24","Y",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000827","퇴계원고등학교","04","공립","N","","475","Y","0","N",""
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000829","세경고등학교","04","사립","N","","533","Y","4","Y",""
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000831","정목고등학교","04","사립","N","","306","Y","11","Y",""
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000832","파주고등학교","04","사립","N","","0","N","13","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090000833","수원하이텍고등학교","04","공립","N","","725","Y","11","Y",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000834","평촌고등학교","04","공립","N","","150","Y","0","N",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000835","평촌과학기술고등학교","04","공립","N","","213","Y","12","Y",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000836","평촌경영고등학교","04","공립","N","","493","Y","0","N",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000837","평택고등학교","04","공립","N","","438","Y","8","Y",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000838","평택마이스터고등학교","04","공립","N","","292","Y","1","Y",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000840","평택여자고등학교","04","공립","N","","304","Y","13","Y",""
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090000841","포천고등학교","04","공립","N","","229","Y","14","Y",""
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090000843","포천일고등학교","04","공립","N","","440","Y","21","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090000844","풍덕고등학교","04","공립","N","","482","Y","16","Y",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090000847","풍생고등학교","04","사립","N","","310","Y","44","Y",""
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090000848","하남고등학교","04","사립","N","","529","Y","130","Y",""
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090000849","하남경영고등학교","04","공립","N","","486","Y","13","Y",""
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090000850","하성고등학교","04","공립","N","","291","Y","39","Y",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000851","한광고등학교","04","사립","N","","0","N","68","Y",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000852","한광여자고등학교","04","사립","N","","0","N","179","Y",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000853","한국관광고등학교","04","사립","N","","0","N","1","Y",""
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000854","한국도예고등학교","04","공립","N","","313","Y","21","Y",""
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000855","한국디지털미디어고등학교","04","사립","N","","350","Y","0","N",""
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090000856","한국애니메이션고등학교","04","공립","N","","289","Y","0","N",""
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000857","한국조리과학고등학교","04","사립","N","","478","Y","0","N",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000858","한솔고등학교","04","공립","N","","402","Y","7","Y",""
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000859","경기자동차과학고등학교","04","사립","N","","262","Y","86","Y",""
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000862","함현고등학교","04","공립","N","","292","Y","24","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000863","행신고등학교","04","공립","N","","630","Y","0","N",""
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000865","호원고등학교","04","공립","N","","294","Y","10","Y",""
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090000867","화성고등학교","04","사립","N","","392","Y","0","N",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000868","화수고등학교","04","공립","N","","215","Y","8","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000869","화정고등학교","04","공립","N","","295","Y","50","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090000870","화홍고등학교","04","공립","N","","291","Y","3","Y",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000871","효명고등학교","04","사립","N","","207","Y","0","N",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090000872","효성고등학교","04","사립","N","","449","Y","17","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090000873","효원고등학교","04","공립","N","","443","Y","97","Y",""
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000874","흥진고등학교","04","공립","N","","465","Y","47","Y",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090004768","돌마고등학교","04","공립","N","","221","Y","25","Y",""
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090004831","부용고등학교","04","공립","N","","731","Y","0","N",""
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090004832","경기예술고등학교","04","공립","N","","379","Y","32","Y",""
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090004833","송호고등학교","04","공립","N","","1003","Y","105","Y",""
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090004834","시흥고등학교","04","공립","N","","406","Y","0","N",""
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004835","운천고등학교","04","공립","N","","243","Y","0","N",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090004893","서원고등학교","04","공립","N","","538","Y","48","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090004895","천천고등학교","04","공립","N","","721","Y","17","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090004896","조원고등학교","04","공립","N","","252","Y","0","N",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090004897","늘푸른고등학교","04","공립","N","","671","Y","2","Y",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090004898","충훈고등학교","04","공립","N","","280","Y","30","Y",""
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090004899","상일고등학교","04","공립","N","","404","Y","6","Y",""
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090004900","송내고등학교","04","공립","N","","291","Y","0","N",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090004901","구성고등학교","04","공립","N","","600","Y","2","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090004902","매탄고등학교","04","공립","N","","495","Y","70","Y",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090004905","인덕원고등학교","04","공립","N","","254","Y","0","N",""
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090004906","범박고등학교","04","공립","N","","0","N","0","N",""
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090004908","덕계고등학교","04","공립","N","","781","Y","0","N",""
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090004909","단원고등학교","04","공립","N","","430","Y","10","Y",""
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090004910","군서고등학교","04","공립","N","","299","Y","0","N",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090004912","풍동고등학교","04","공립","N","","448","Y","0","N",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090004914","도농고등학교","04","공립","N","","688","Y","0","N",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090004915","평내고등학교","04","공립","N","","387","Y","0","N",""
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090004916","신장고등학교","04","공립","N","","161","Y","0","N",""
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090004917","효양고등학교","04","공립","N","","131","Y","0","N",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090004918","보정고등학교","04","공립","N","","506","Y","0","N",""
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090004919","풍무고등학교","04","공립","N","","546","Y","4","Y",""
"경기도교육청","경기도화성오산교육지원청","","S090004920","병점고등학교","04","공립","N","","314","Y","0","N",""
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090004921","봉일천고등학교","04","공립","N","","474","Y","0","N",""
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090004922","교하고등학교","04","공립","N","","375","Y","0","N",""
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090004923","상우고등학교","04","사립","N","","349","Y","30","Y",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090004945","이우고등학교","04","사립","N","","165","Y","0","N",""
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005040","경기외국어고등학교","04","사립","N","","210","Y","0","N",""
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090005167","경기북과학고등학교","04","공립","N","","0","N","28","Y",""
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090005168","동두천외국어고등학교","04","공립","N","","576","Y","0","N",""
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005169","금촌고등학교","04","공립","N","","308","Y","0","N",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090005170","용인한국외국어대학교부설고등학교","04","사립","N","","289","Y","0","N",""
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005280","양주백석고등학교","04","공립","N","","502","Y","9","Y",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005282","성남외국어고등학교","04","공립","N","","339","Y","141","Y",""
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005283","성포고등학교","04","공립","N","","235","Y","0","N",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005284","수원외국어고등학교","04","공립","N","","554","Y","0","N",""
"경기도교육청","경기도가평교육지원청","경기도 가평군","S090005286","청심국제고등학교","04","사립","N","","325","Y","0","N",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005290","현화고등학교","04","공립","N","","551","Y","85","Y",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005291","호평고등학교","04","공립","N","","312","Y","40","Y",""
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005292","김포외국어고등학교","04","사립","N","","74","Y","0","N",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005319","용인백현고등학교","04","공립","N","","420","Y","192","Y",""
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005320","한겨레고등학교","04","사립","N","","402","Y","43","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005380","가좌고등학교","04","공립","N","","427","Y","5","Y",""
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005381","양주고등학교","04","공립","N","","342","Y","0","N",""
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090005382","송우고등학교","04","공립","N","","269","Y","0","N",""
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090005399","상원고등학교","04","공립","N","","446","Y","34","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005413","성사고등학교","04","공립","N","","254","Y","1","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005414","성지고등학교","04","공립","N","","480","Y","60","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005415","현암고등학교","04","공립","N","","360","Y","42","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005416","용인홍천고등학교","04","공립","N","","751","Y","33","Y",""
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090005417","효자고등학교","04","공립","N","","426","Y","0","N",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005418","고양예술고등학교","04","사립","N","","0","N","8","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005458","대지고등학교","04","공립","N","","459","Y","7","Y",""
"경기도교육청","경기도화성오산교육지원청","","S090005459","동탄고등학교","04","공립","N","","1151","Y","15","Y",""
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005460","안화고등학교","04","공립","N","","472","Y","10","Y",""
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005461","운암고등학교","04","공립","N","","331","Y","17","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005488","동백고등학교","04","공립","N","","221","Y","0","N",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005576","망포고등학교","04","공립","N","","267","Y","0","N",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005577","매원고등학교","04","공립","N","","428","Y","13","Y",""
"경기도교육청","경기도화성오산교육지원청","","S090005578","반송고등학교","04","공립","N","","380","Y","7","Y",""
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090005579","봉담고등학교","04","공립","N","","223","Y","8","Y",""
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005580","예당고등학교","04","공립","N","","683","Y","19","Y",""
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090005581","수주고등학교","04","공립","N","","276","Y","1","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005599","고양일고등학교","04","공립","N","","463","Y","19","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005600","안곡고등학교","04","공립","N","","428","Y","7","Y",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005601","와부고등학교","04","공립","N","","123","Y","15","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005653","고색고등학교","04","공립","N","","523","Y","6","Y",""
"경기도교육청","경기도화성오산교육지원청","","S090005655","나루고등학교","04","공립","N","","542","Y","10","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005656","보라고등학교","04","공립","N","","322","Y","63","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005658","초당고등학교","04","공립","N","","399","Y","20","Y",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090005659","복정고등학교","04","공립","N","","725","Y","0","N",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090005660","포곡고등학교","04","공립","N","","375","Y","0","N",""
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090005663","향남고등학교","04","공립","N","","461","Y","0","N",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005664","청덕고등학교","04","공립","N","","238","Y","0","N",""
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005665","시흥능곡고등학교","04","공립","N","","278","Y","0","N",""
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005666","시흥매화고등학교","04","공립","N","","532","Y","136","Y",""
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090005667","발곡고등학교","04","공립","N","","587","Y","0","N",""
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005668","신천고등학교","04","공립","N","","415","Y","14","Y",""
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005669","선부고등학교","04","공립","N","","433","Y","0","N",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005670","오남고등학교","04","공립","N","","783","Y","38","Y",""
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005671","의왕고등학교","04","공립","N","","358","Y","23","Y",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005672","이충고등학교","04","공립","N","","487","Y","0","N",""
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005673","장기고등학교","04","공립","N","","672","Y","3","Y",""
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005674","신길고등학교","04","공립","N","","422","Y","18","Y",""
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005675","광남고등학교","04","공립","N","","308","Y","0","N",""
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005676","광덕고등학교","04","공립","N","","367","Y","40","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005677","흥덕고등학교","04","공립","N","","378","Y","17","Y",""
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005796","덕현고등학교","04","공립","N","","490","Y","0","N",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005797","서정고등학교","04","공립","N","","513","Y","8","Y",""
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005798","운산고등학교","04","공립","N","","260","Y","13","Y",""
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005799","운정고등학교","04","공립","N","","457","Y","2","Y",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005800","마석고등학교","04","공립","N","","541","Y","13","Y",""
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005801","상록고등학교","04","공립","N","","279","Y","60","Y",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005803","진접고등학교","04","공립","N","","277","Y","132","Y",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005804","청북고등학교","04","공립","N","","330","Y","0","N",""
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005806","세마고등학교","04","공립","N","","399","Y","3","Y",""
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005808","능동고등학교","04","공립","N","","632","Y","0","N",""
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005811","마송고등학교","04","공립","N","","223","Y","80","Y",""
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005815","모락고등학교","04","공립","N","","400","Y","10","Y",""
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005820","경화여자English Business고등학교","04","사립","N","","302","Y","36","Y",""
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005831","경기창조고등학교","04","공립","N","","310","Y","46","Y",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005836","보평고등학교","04","공립","N","","513","Y","5","Y",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005844","운중고등학교","04","공립","N","","1020","Y","0","N",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005898","가운고등학교","04","공립","N","","510","Y","43","Y",""
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005899","동패고등학교","04","공립","N","","506","Y","5","Y",""
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090005900","역곡고등학교","04","공립","N","","465","Y","41","Y",""
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005901","판교고등학교","04","공립","N","","542","Y","0","N",""
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005902","세교고등학교","04","공립","N","","436","Y","4","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005903","서천고등학교","04","공립","N","","426","Y","0","N",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005904","성복고등학교","04","공립","N","","531","Y","0","N",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005905","대화고등학교","04","공립","N","","652","Y","0","N",""
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090005906","이현고등학교","04","공립","N","","273","Y","7","Y",""
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005908","초월고등학교","04","공립","N","","332","Y","15","Y",""
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090005909","향일고등학교","04","공립","N","","268","Y","20","Y",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005910","판곡고등학교","04","공립","N","","448","Y","0","N",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005984","광교고등학교","04","공립","N","","551","Y","2","Y",""
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090006514","율천고등학교","04","공립","N","","450","Y","33","Y",""
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090006518","덕이고등학교","04","공립","N","","355","Y","7","Y",""
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090006519","송양고등학교","04","공립","N","","424","Y","9","Y",""
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006520","별내고등학교","04","공립","N","","445","Y","28","Y",""
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090006521","군포중앙고등학교","04","공립","N","","511","Y","0","N",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006522","상현고등학교","04","공립","N","","340","Y","1","Y",""
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006523","솔터고등학교","04","공립","N","","413","Y","13","Y",""
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006525","신봉고등학교","04","공립","N","","518","Y","11","Y",""
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090006539","비전고등학교","04","공립","N","","325","Y","3","Y",""
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090006540","부곡고등학교","04","공립","N","","458","Y","0","N",""
