"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","상담실적(내부상담전문가)","상담실적(내부상담전문가실시여부)","상담실적(외부상담전문가)","상담실적(외부상담전문가실시여부)","교내 WEE클래스 설치여부"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000552","매향여자정보고등학교","04","사립","N","","738","Y","34","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000553","무원고등학교","04","공립","N","","461","Y","0","N","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000554","문산고등학교","04","공립","N","","5","Y","0","N","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000555","문산수억고등학교","04","사립","N","","245","Y","0","N","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000556","문산제일고등학교","04","공립","N","","331","Y","6","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090000558","경기모바일과학고등학교","04","공립","N","","318","Y","29","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090000559","발안바이오과학고등학교","04","공립","N","","395","Y","38","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000563","백마고등학교","04","공립","N","","272","Y","19","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000564","백석고등학교","04","공립","N","","402","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000565","백신고등학교","04","공립","N","","364","Y","13","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090000566","백암고등학교","04","공립","N","","161","Y","10","Y","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000567","백양고등학교","04","공립","N","","566","Y","8","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000568","백영고등학교","04","사립","N","","0","N","40","Y","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090000569","백운고등학교","04","공립","N","","407","Y","0","N","Y"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090000572","한빛누리고등학교","04","사립","N","","407","Y","3","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000576","부명고등학교","04","공립","N","","376","Y","10","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000577","경기국제통상고등학교","04","공립","N","","442","Y","68","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000578","상동고등학교","04","공립","N","","580","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090000579","부천고등학교","04","공립","N","","311","Y","3","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090000580","부천공업고등학교","04","공립","N","","316","Y","10","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000581","부천북고등학교","04","공립","N","","240","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000584","부천여자고등학교","04","공립","N","","303","Y","13","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000585","부천정보산업고등학교","04","공립","N","","726","Y","0","N","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000586","부흥고등학교","04","공립","N","","314","Y","0","N","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000587","분당고등학교","04","공립","N","","551","Y","18","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000588","분당대진고등학교","04","사립","N","","535","Y","2","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000589","분당경영고등학교","04","공립","N","","325","Y","402","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000590","분당중앙고등학교","04","공립","N","","334","Y","0","N","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000591","불곡고등학교","04","공립","N","","726","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","","S090000594","비봉고등학교","04","사립","N","","309","Y","0","N","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090000596","사우고등학교","04","공립","N","","376","Y","2","Y","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000597","산본고등학교","04","공립","N","","454","Y","12","Y","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000598","경기폴리텍고등학교","04","공립","N","","299","Y","50","Y","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000599","삼광고등학교","04","사립","N","","0","N","85","Y","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090000600","삼괴고등학교","04","사립","N","","304","Y","2","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000602","삼일공업고등학교","04","사립","N","","335","Y","0","N","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000603","삼일고등학교","04","사립","N","","412","Y","22","Y","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090000606","서울삼육고등학교","04","사립","N","","130","Y","0","N","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000607","서해고등학교","04","공립","N","","606","Y","3","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000608","서현고등학교","04","공립","N","","476","Y","103","Y","Y"
"경기도교육청","경기도가평교육지원청","경기도 가평군","S090000609","설악고등학교","04","공립","N","","314","Y","0","N","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000610","성남테크노과학고등학교","04","공립","N","","319","Y","0","N","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000611","성남고등학교","04","공립","N","","251","Y","8","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000612","성남여자고등학교","04","공립","N","","374","Y","3","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000613","분당아람고등학교","04","공립","N","","368","Y","172","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000614","성문고등학교","04","사립","N","","0","N","23","Y","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090000617","성보경영고등학교","04","사립","N","","476","Y","40","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090000618","성안고등학교","04","공립","N","","623","Y","40","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000620","성일고등학교","04","사립","N","","625","Y","11","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000622","동광고등학교","04","사립","N","","327","Y","18","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000624","성일정보고등학교","04","사립","N","","107","Y","329","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090000626","성호고등학교","04","공립","N","","537","Y","0","N","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000627","세원고등학교","04","사립","N","","570","Y","0","N","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000628","소래고등학교","04","공립","N","","359","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000630","소명여자고등학교","04","사립","N","","269","Y","50","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090000631","소사고등학교","04","공립","N","","460","Y","28","Y","Y"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090000632","소하고등학교","04","공립","N","","0","N","0","N","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000633","송림고등학교","04","사립","N","","342","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090000634","송산고등학교","04","사립","N","","296","Y","4","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000636","송탄고등학교","04","공립","N","","177","Y","0","N","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000637","라온고등학교","04","사립","N","","0","N","84","Y","N"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000638","송현고등학교","04","공립","N","","515","Y","0","N","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000639","수내고등학교","04","공립","N","","85","Y","72","Y","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000640","수리고등학교","04","공립","N","","436","Y","9","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000641","수성고등학교","04","공립","N","","665","Y","14","Y","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090000644","홍익디자인고등학교","04","사립","N","","240","Y","0","N","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000645","수원고등학교","04","사립","N","","325","Y","4","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000646","수원공업고등학교","04","사립","N","","272","Y","42","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000648","수원농생명과학고등학교","04","공립","N","","561","Y","0","N","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000649","수원여자고등학교","04","공립","N","","267","Y","0","N","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090000651","수원정보과학고등학교","04","공립","N","","430","Y","34","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090000653","한봄고등학교","04","사립","N","","350","Y","276","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000654","수일고등학교","04","공립","N","","594","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090000655","수지고등학교","04","공립","N","","319","Y","0","N","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090000656","수택고등학교","04","공립","N","","386","Y","65","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000657","숙지고등학교","04","공립","N","","532","Y","12","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090000658","숭신고등학교","04","사립","N","","526","Y","6","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090000659","시온고등학교","04","사립","N","","284","Y","19","Y","Y"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090000660","경기스마트고등학교","04","공립","N","","799","Y","30","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090000661","신갈고등학교","04","사립","N","","539","Y","0","N","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000662","신성고등학교","04","사립","N","","0","N","5","Y","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000665","신일비즈니스고등학교","04","공립","N","","334","Y","7","Y","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000666","신한고등학교","04","사립","N","","484","Y","0","N","Y"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090000667","신흥고등학교","04","사립","N","","138","Y","0","N","Y"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090000669","심석고등학교","04","사립","N","","387","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000671","심원고등학교","04","공립","N","","252","Y","0","N","Y"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090000672","안법고등학교","04","사립","N","","457","Y","0","N","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000673","안산강서고등학교","04","사립","N","","414","Y","38","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090000674","안산국제비즈니스고등학교","04","사립","N","","686","Y","278","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090000675","안산고등학교","04","사립","N","","575","Y","7","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090000676","안산공업고등학교","04","사립","N","","833","Y","10","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090000677","안산동산고등학교","04","사립","N","","720","Y","20","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090000680","안산디자인문화고등학교","04","사립","N","","366","Y","62","Y","Y"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090000684","안성고등학교","04","공립","N","","251","Y","6","Y","Y"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090000685","두원공업고등학교","04","사립","N","","605","Y","51","Y","Y"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090000686","안성여자고등학교","04","공립","N","","352","Y","0","N","Y"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090000689","가온고등학교","04","사립","N","","436","Y","6","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000690","안양고등학교","04","공립","N","","472","Y","72","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000691","안양공업고등학교","04","공립","N","","410","Y","0","N","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000693","안양여자고등학교","04","사립","N","","397","Y","4","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000694","안양문화고등학교","04","사립","N","","743","Y","98","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000696","안양예술고등학교","04","사립","N","","521","Y","0","N","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000697","안양외국어고등학교","04","사립","N","","243","Y","0","N","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000699","경기물류고등학교","04","공립","N","","302","Y","0","N","Y"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090000701","안중고등학교","04","사립","N","","0","N","72","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000702","야탑고등학교","04","사립","N","","0","N","0","N","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090000703","양곡고등학교","04","사립","N","","332","Y","0","N","Y"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090000704","양동고등학교","04","사립","N","","0","N","70","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000705","양명고등학교","04","사립","N","","431","Y","22","Y","Y"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090000706","양명여자고등학교","04","사립","N","","439","Y","0","N","Y"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090000707","양서고등학교","04","사립","N","","594","Y","3","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000708","양영디지털고등학교","04","공립","N","","222","Y","0","N","Y"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090000711","양일고등학교","04","사립","N","","993","Y","45","Y","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000713","양지고등학교","04","공립","N","","395","Y","0","N","Y"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090000714","양평전자과학고등학교","04","공립","N","","395","Y","39","Y","Y"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090000716","양평고등학교","04","공립","N","","367","Y","13","Y","Y"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000717","여강고등학교","04","사립","N","","120","Y","0","N","Y"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000718","여주고등학교","04","사립","N","","214","Y","10","Y","Y"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000720","세종고등학교","04","공립","N","","267","Y","0","N","Y"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000722","여주자영농업고등학교","04","공립","N","","537","Y","14","Y","Y"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090000723","여주제일고등학교","04","사립","N","","391","Y","35","Y","Y"
"경기도교육청","경기도연천교육지원청","경기도 연천군","S090000726","연천고등학교","04","공립","N","","298","Y","50","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090000728","영덕고등학교","04","공립","N","","382","Y","6","Y","Y"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000729","분당영덕여자고등학교","04","사립","N","","510","Y","45","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090000730","영복여자고등학교","04","사립","N","","346","Y","7","Y","Y"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090000731","영북고등학교","04","공립","N","","562","Y","4","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000732","영생고등학교","04","사립","N","","284","Y","5","Y","Y"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000733","동국대학교사범대학부속영석고등학교","04","사립","N","","412","Y","6","Y","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090000734","영신여자고등학교","04","사립","N","","446","Y","0","N","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090000736","오산고등학교","04","사립","N","","0","N","116","Y","N"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090000737","오산정보고등학교","04","공립","N","","348","Y","0","N","Y"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090000739","용문고등학교","04","사립","N","","430","Y","20","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090000740","용인고등학교","04","공립","N","","633","Y","7","Y","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090000741","용인바이오고등학교","04","공립","N","","519","Y","0","N","Y"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090000744","덕영고등학교","04","사립","N","","360","Y","25","Y","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000745","용호고등학교","04","공립","N","","623","Y","0","N","Y"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090000746","우성고등학교","04","사립","N","","267","Y","0","N","Y"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000747","원곡고등학교","04","공립","N","","288","Y","0","N","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000748","원미고등학교","04","공립","N","","355","Y","2","Y","Y"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090000749","원종고등학교","04","공립","N","","303","Y","10","Y","Y"
