"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","상담실적(내부상담전문가)","상담실적(내부상담전문가실시여부)","상담실적(외부상담전문가)","상담실적(외부상담전문가실시여부)"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090005852","해오름초등학교","02","공립","N","","0","N","3","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005853","솔터초등학교","02","공립","N","","361","Y","0","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005854","자유초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005855","한산초등학교","02","공립","N","","618","Y","16","Y"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005856","백송초등학교","02","공립","N","","133","Y","2","Y"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005860","만정초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005862","새빛초등학교","02","공립","N","","499","Y","0","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005864","서농초등학교","02","공립","N","","353","Y","3","Y"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005867","가온초등학교","02","공립","N","","526","Y","1","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005869","김포한가람초등학교","02","공립","N","","979","Y","44","Y"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005873","보름초등학교","02","공립","N","","222","Y","7","Y"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005874","예원초등학교","02","공립","N","","0","N","85","Y"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005879","광교초등학교","02","공립","N","","0","N","0","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005882","이의초등학교","02","공립","N","","181","Y","0","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005883","가현초등학교","02","공립","N","","355","Y","0","N"
