"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000584","부천여자고등학교","04","공립","N","","28","321","33","0","4700000","0","0","0","0","0"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090000585","부천정보산업고등학교","04","공립","N","","36","500","62","0","12400000","1","10","1","0","0"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090000586","부흥고등학교","04","공립","N","","54","1029","76","1","6000000","0","0","0","0","0"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000587","분당고등학교","04","공립","N","","42","798","54","0","11500000","1","15","1","0","2400000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000588","분당대진고등학교","04","사립","N","","47","925","55","0","15750000","0","0","0","0","0"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000589","분당경영고등학교","04","공립","N","","47","449","88","0","10900000","9","144","11","0","3000000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000590","분당중앙고등학교","04","공립","N","","37","710","48","0","19000000","0","0","0","0","0"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090000591","불곡고등학교","04","공립","N","","36","701","55","0","12000000","10","134","11","0","5000000"
"경기도교육청","경기도화성오산교육지원청","","S090000594","비봉고등학교","04","사립","N","","46","734","48","0","13400000","0","0","0","0","0"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090000596","사우고등학교","04","공립","N","","57","1191","66","0","9000000","0","0","0","0","0"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000597","산본고등학교","04","공립","N","","52","1057","72","0","1600000","0","0","0","0","0"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090000598","경기폴리텍고등학교","04","공립","N","","33","231","33","2","1000000","13","103","13","0","5000000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090000599","삼광고등학교","04","사립","N","","16","113","16","0","3200000","3","17","3","0","1500000"
