"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교장(남)","교장(여)","교장(휴직교원)","교장(계)","교감(남)","교감(여)","교감(휴직교원)","교감(계)","수석교사(남)","수석교사(여)","수석교사(휴직교원)","수석교사(계)","보직교사(남)","보직교사(여)","보직교사(휴직교원)","보직교사(계)","일반교사(남)","일반교사(여)","일반교사(휴직교원)","일반교사(계)","특수교사(남)","특수교사(여)","특수교사(휴직교원)","특수교사(계)","전문상담교사(남)","전문상담교사(여)","전문상담교사(휴직교원)","전문상담교사(계)","사서교사(남)","사서교사(여)","사서교사(휴직교원)","사서교사(계)","실기교사(남)","실기교사(여)","실기교사(휴직교원)","실기교사(계)","보건교사(남)","보건교사(여)","보건교사(휴직교원)","보건교사(계)","영양교사(남)","영양교사(여)","영양교사(휴직교원)","영양교사(계)","기간제교사(남)","기간제교사(여)","기간제교사(휴직교원)","기간제교사(계)","강사(남)","강사(여)","강사(휴직교원)","강사(계)","총계(남)","총계(여)","총계(휴직교원)","총계(계)","원어민강사(남)","원어민강사(여)","원어민강사(계)","휴직교원수"
"경기도교육청","경기도가평교육지원청","경기도 가평군","S090000445","가평고등학교","04","공립","N","","1","0","0","1","1","0","0","1","1","0","0","1","5","9","0","14","9","23","3","32","0","2","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","5","0","7","1","0","0","1","20","41","4","61","0","0","0","4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000447","경기과학고등학교","04","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","8","6","0","14","32","27","1","59","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","2","0","2","0","1","0","1","0","3","0","3","42","42","1","84","0","0","0","1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090000448","경기대명고등학교","04","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","2","3","0","5","5","8","4","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","4","0","7","2","1","0","3","14","18","4","32","0","0","0","4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090000449","경기체육고등학교","04","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","6","5","0","11","7","11","4","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","2","3","4","0","7","0","0","0","0","18","23","4","41","0","0","0","4"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090000450","이천세무고등학교","04","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","2","3","0","5","2","6","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","5","0","0","0","0","9","11","0","20","0","0","0","0"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000451","경민고등학교","04","사립","N","","1","0","0","1","1","0","0","1","0","0","0","0","9","3","0","12","15","11","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","10","13","0","23","0","0","0","0","36","28","0","64","0","0","0","0"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000453","경민비즈니스고등학교","04","사립","N","","0","1","0","1","1","0","0","1","0","0","0","0","7","10","0","17","5","7","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","11","21","0","32","1","0","0","1","25","41","1","66","0","0","0","1"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090000455","경민IT고등학교","04","사립","N","","1","0","0","1","1","0","0","1","0","0","0","0","7","7","0","14","6","4","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","13","16","0","29","0","0","0","0","28","28","0","56","0","0","0","0"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000457","경안고등학교","04","사립","N","","1","0","0","1","0","0","0","0","0","0","0","0","10","2","0","12","31","16","2","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","7","11","0","18","0","0","0","0","49","30","2","79","0","0","0","2"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090000458","경일고등학교","04","사립","N","","1","0","0","1","1","0","0","1","0","0","0","0","5","10","0","15","13","26","3","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","9","22","0","31","1","2","0","3","30","62","3","92","0","0","0","3"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090000460","경화여자고등학교","04","사립","N","","0","1","0","1","0","1","0","1","0","0","0","0","8","4","0","12","26","10","6","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","11","14","0","25","0","0","0","0","45","32","6","77","0","0","0","6"
