"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교장(남)","교장(여)","교장(휴직교원)","교장(계)","교감(남)","교감(여)","교감(휴직교원)","교감(계)","수석교사(남)","수석교사(여)","수석교사(휴직교원)","수석교사(계)","보직교사(남)","보직교사(여)","보직교사(휴직교원)","보직교사(계)","일반교사(남)","일반교사(여)","일반교사(휴직교원)","일반교사(계)","특수교사(남)","특수교사(여)","특수교사(휴직교원)","특수교사(계)","전문상담교사(남)","전문상담교사(여)","전문상담교사(휴직교원)","전문상담교사(계)","사서교사(남)","사서교사(여)","사서교사(휴직교원)","사서교사(계)","실기교사(남)","실기교사(여)","실기교사(휴직교원)","실기교사(계)","보건교사(남)","보건교사(여)","보건교사(휴직교원)","보건교사(계)","영양교사(남)","영양교사(여)","영양교사(휴직교원)","영양교사(계)","기간제교사(남)","기간제교사(여)","기간제교사(휴직교원)","기간제교사(계)","강사(남)","강사(여)","강사(휴직교원)","강사(계)","총계(남)","총계(여)","총계(휴직교원)","총계(계)","원어민강사(남)","원어민강사(여)","원어민강사(계)","휴직교원수"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000950","무원중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","3","7","0","10","6","10","4","16","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","3","10","0","13","0","0","0","0","13","32","6","45","0","0","0","6"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000951","발산중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","0","0","0","1","10","0","11","7","24","2","31","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","3","8","0","11","0","1","0","1","13","46","2","59","0","0","0","2"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000952","백마중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","3","9","0","12","3","16","6","19","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","2","12","0","14","0","0","0","0","10","41","6","51","0","0","0","6"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000953","백석중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","2","8","0","10","1","11","0","12","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","4","0","5","0","0","0","0","4","28","0","32","0","0","0","0"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000954","백신중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","4","8","0","12","5","27","5","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","5","11","0","16","0","0","0","0","14","49","5","63","0","0","0","5"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000955","백양중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","1","6","0","7","1","10","2","11","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","3","6","0","9","0","0","0","0","6","26","2","32","0","0","0","2"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000956","고양제일중학교","03","사립","N","","0","1","0","1","1","0","0","1","0","0","0","0","4","8","0","12","11","20","2","31","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","4","10","0","14","0","0","0","0","20","42","2","62","0","0","0","2"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000957","신능중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","0","0","0","1","6","0","7","2","5","0","7","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","4","3","0","7","0","0","0","0","8","19","0","27","0","0","0","0"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000958","신일중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","7","5","0","12","10","24","5","34","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","5","10","0","15","0","0","0","0","22","44","6","66","0","0","0","6"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000959","오마중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","1","0","1","4","8","0","12","9","32","4","41","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","4","6","0","10","0","2","0","2","18","53","4","71","0","0","0","4"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000960","원당중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","0","4","0","4","1","10","3","11","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","3","4","0","7","0","0","0","0","5","23","3","28","0","0","0","3"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000961","일산동중학교","03","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","2","10","0","12","4","22","3","26","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","3","4","0","7","0","0","0","0","11","40","3","51","0","0","0","3"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000962","일산중학교","03","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","2","6","0","8","5","10","1","15","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","5","4","0","9","0","1","0","1","14","23","2","37","0","0","0","2"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000963","장성중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","3","6","0","9","2","10","1","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","7","0","7","0","0","0","0","5","28","1","33","0","0","0","1"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000964","저동중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","1","8","0","9","2","15","3","17","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","9","0","11","0","0","0","0","6","36","3","42","0","0","0","3"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000965","정발중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","3","9","0","12","8","30","4","38","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","0","13","0","0","0","0","15","51","4","66","0","0","0","4"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000966","중산중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","2","4","0","6","2","17","1","19","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","2","8","0","10","0","0","0","0","7","33","1","40","0","0","0","1"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000967","지도중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","1","11","0","12","5","12","5","17","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","6","0","8","0","0","0","0","9","33","5","42","0","0","0","5"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000969","한수중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","0","0","0","5","8","0","13","10","24","8","34","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","3","15","0","18","0","0","0","0","19","51","9","70","0","0","0","9"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000970","행신중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","1","8","0","9","1","13","1","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","4","4","0","8","0","0","0","0","7","28","2","35","0","0","0","2"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000971","호곡중학교","03","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","1","10","0","11","6","27","3","33","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","3","13","0","16","0","0","0","0","13","53","4","66","0","0","0","4"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000972","화수중학교","03","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","3","9","0","12","7","24","5","31","1","3","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","6","6","0","12","1","0","0","1","20","44","5","64","0","0","0","5"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000973","화정중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","1","8","0","9","5","20","2","25","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","12","0","13","0","0","0","0","7","44","3","51","0","0","0","3"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001188","가림중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","0","0","0","4","8","0","12","1","18","3","19","0","2","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","2","0","3","0","0","0","0","7","33","3","40","0","0","0","3"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001189","광남중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","3","9","0","12","4","29","5","33","0","2","0","2","0","1","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","1","0","1","2","6","0","8","0","0","0","0","9","52","5","61","0","0","0","5"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001190","광명북중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","2","10","0","12","0","18","1","18","1","2","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","6","0","0","0","0","6","36","1","42","0","0","0","1"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001191","하안북중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","4","8","0","12","3","39","10","42","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","6","7","0","13","0","0","0","0","14","58","10","72","0","0","0","10"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001192","광명중학교","03","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","2","10","0","12","3","26","5","29","0","2","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","3","8","0","11","0","0","0","0","10","48","5","58","0","0","0","5"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001194","소하중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","0","12","0","12","8","43","3","51","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","9","0","10","0","0","0","0","10","68","3","78","0","0","0","3"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001195","안서중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","3","5","0","8","3","8","0","11","0","2","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","2","0","3","1","0","0","1","9","20","1","29","0","0","0","1"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001196","철산중학교","03","공립","N","","0","1","0","1","0","1","0","1","1","0","0","1","1","11","0","12","7","50","5","57","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","6","0","8","0","0","0","0","11","72","5","83","0","0","0","5"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001198","하안중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","1","11","0","12","3","18","6","21","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","6","0","7","0","0","0","0","5","40","6","45","0","0","0","6"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001267","경안중학교","03","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","2","11","0","13","7","34","5","41","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","5","16","0","21","0","0","0","0","16","63","5","79","0","0","0","5"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001268","경화여자중학교","03","사립","N","","0","1","0","1","0","1","0","1","0","0","0","0","4","8","0","12","4","14","1","18","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","6","19","0","25","0","1","0","1","14","47","2","61","0","1","1","2"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001269","광수중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","0","0","0","4","4","0","8","4","7","0","11","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","2","5","0","7","0","0","0","0","11","20","0","31","0","0","0","0"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001270","광일중학교","03","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","2","2","0","4","2","6","1","8","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","5","0","0","0","0","8","13","1","21","0","0","0","1"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001271","곤지암중학교","03","공립","N","","0","0","0","0","1","0","0","1","0","0","0","0","2","6","0","8","3","11","1","14","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","2","7","0","9","0","0","0","0","8","28","1","36","0","0","0","1"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001272","광주중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","4","8","0","12","3","13","5","16","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","4","10","0","14","0","1","0","1","12","37","6","49","0","0","0","6"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090001273","남한중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","0","0","0","1","4","0","5","1","8","2","9","0","2","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","5","0","0","0","0","4","20","3","24","0","0","0","3"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090001274","동부중학교","03","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","1","3","0","4","0","11","1","11","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","3","3","0","6","0","0","0","0","6","19","2","25","0","0","0","2"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090001275","신장중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","1","4","0","5","1","9","0","10","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","4","0","4","0","0","0","0","4","20","0","24","0","0","0","0"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001276","탄벌중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","1","0","1","4","8","0","12","4","41","10","45","1","3","1","4","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","7","23","0","30","0","0","0","0","16","81","11","97","0","0","0","11"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090001277","하남중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","0","0","0","3","6","0","9","1","14","3","15","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","6","0","7","0","0","0","0","6","30","5","36","0","0","0","5"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090001365","갈뫼중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","1","10","0","11","5","31","4","36","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","5","0","6","2","1","0","3","10","51","4","61","0","0","0","4"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090001366","고천중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","0","0","0","2","10","0","12","2","11","2","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","2","0","0","0","0","6","24","2","30","0","0","0","2"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001367","곡란중학교","03","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","2","3","0","5","2","11","2","13","1","0","0","1","0","1","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","1","0","1","1","2","0","3","0","0","0","0","8","20","2","28","0","0","0","2"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001368","군포중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","3","6","0","9","2","8","2","10","0","3","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","2","4","0","6","0","0","0","0","8","25","4","33","0","0","0","4"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001369","궁내중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","1","0","1","3","9","0","12","7","29","2","36","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","4","0","6","0","0","0","0","13","46","2","59","0","0","0","2"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001370","금정중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","2","6","0","8","2","14","1","16","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","2","0","0","2","0","0","0","0","7","25","1","32","0","0","0","1"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001371","도장중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","0","0","0","2","10","0","12","6","21","4","27","0","2","0","2","0","1","0","1","0","1","1","1","0","0","0","0","0","1","0","1","0","1","0","1","5","3","0","8","0","0","0","0","14","41","5","55","0","0","0","5"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090001372","백운중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","0","0","0","2","10","0","12","2","19","3","21","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","2","4","0","6","0","0","0","0","7","38","4","45","0","0","0","4"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001374","산본중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","3","9","0","12","8","32","5","40","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","6","0","6","0","0","0","0","11","52","5","63","0","0","0","5"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001375","수리중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","1","11","0","12","4","24","5","28","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","4","4","0","8","0","0","0","0","10","44","5","54","0","0","0","5"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001376","용호중학교","03","공립","N","","0","1","0","1","1","0","0","1","1","0","0","1","1","11","0","12","3","23","4","26","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","4","0","5","0","1","0","1","7","43","4","50","0","0","0","4"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090001377","의왕부곡중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","1","9","0","10","5","22","1","27","0","2","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","3","1","0","4","1","0","0","1","10","38","1","48","0","0","0","1"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090001378","의왕중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","0","3","0","3","3","6","1","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","3","0","0","0","0","4","14","1","18","0","0","0","1"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001379","흥진중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","0","12","0","12","4","13","3","17","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","4","0","6","0","0","0","0","6","34","3","40","0","0","0","3"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001487","고촌중학교","03","공립","N","","1","0","0","1","1","0","0","1","0","0","0","0","1","11","0","12","3","15","1","18","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","6","8","0","14","0","0","0","0","12","37","2","49","0","0","0","2"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001488","김포여자중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","1","2","0","3","3","6","2","9","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","8","0","9","0","0","0","0","5","21","2","26","0","0","0","2"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001489","금파중학교","03","공립","N","","0","1","0","1","0","1","0","1","0","0","0","0","2","7","0","9","8","30","3","38","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","4","14","0","18","0","0","0","0","14","56","3","70","0","0","0","3"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001490","김포중학교","03","공립","N","","0","1","0","1","1","0","0","1","0","0","0","0","2","2","0","4","1","8","2","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","6","3","0","9","0","0","0","0","10","16","2","26","0","0","0","2"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001491","대곶중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","0","0","0","1","3","0","4","2","7","1","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","6","0","0","0","0","5","17","1","22","0","0","0","1"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001492","분진중학교","03","사립","N","","1","0","0","1","1","0","0","1","0","0","0","0","2","1","0","3","2","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","5","0","0","0","0","8","7","0","15","0","0","0","0"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001493","양곡중학교","03","사립","N","","1","0","0","1","1","0","0","1","0","0","0","0","6","1","0","7","4","3","1","7","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","0","14","0","0","0","0","16","15","1","31","0","0","0","1"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001494","장기중학교","03","공립","N","","1","0","0","1","0","1","0","1","0","1","0","1","3","9","0","12","7","28","3","35","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","4","16","0","20","0","0","0","0","15","57","3","72","0","0","0","3"
