"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001906","역곡중학교","03","공립","N","","10","277","27.7","8","244","30.5","9","282","31.3","2","7","3.5","0","0","0","29","810","27.9","49","16.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001911","중원중학교","03","공립","N","","6","145","24.2","6","126","21","6","134","22.3","2","11","5.5","0","0","0","20","416","20.8","34","12.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001912","중흥중학교","03","공립","N","","8","224","28","10","280","28","10","267","26.7","0","0","0","0","0","0","28","771","27.5","49","15.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002174","금광중학교","03","공립","N","","6","186","31","7","212","30.3","7","212","30.3","1","6","6","0","0","0","21","616","29.3","36","17.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002176","내정중학교","03","공립","N","","10","344","34.4","10","338","33.8","11","369","33.5","0","0","0","0","0","0","31","1051","33.9","54","19.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002177","대원중학교","03","공립","N","","1","30","30","2","50","25","3","72","24","0","0","0","0","0","0","6","152","25.3","14","10.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002178","매송중학교","03","공립","N","","5","144","28.8","5","143","28.6","6","174","29","0","0","0","0","0","0","16","461","28.8","28","16.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002180","백현중학교","03","공립","N","","7","234","33.4","9","300","33.3","8","264","33","1","4","4","0","0","0","25","802","32.1","43","18.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002181","분당중학교","03","공립","N","","4","129","32.3","5","142","28.4","5","156","31.2","1","4","4","0","0","0","15","431","28.7","26","16.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002182","불곡중학교","03","공립","N","","8","236","29.5","7","219","31.3","8","244","30.5","1","1","1","0","0","0","24","700","29.2","41","17.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002183","상원여자중학교","03","공립","N","","3","92","30.7","3","75","25","4","106","26.5","0","0","0","0","0","0","10","273","27.3","19","14.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002184","서현중학교","03","공립","N","","12","408","34","11","366","33.3","13","432","33.2","1","2","2","0","0","0","37","1208","32.6","64","18.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002185","성남동중학교","03","공립","N","","6","174","29","7","186","26.6","8","218","27.3","2","12","6","0","0","0","23","590","25.7","38","15.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002186","성남문원중학교","03","공립","N","","2","49","24.5","3","71","23.7","3","63","21","1","2","2","0","0","0","9","185","20.6","17","10.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002187","성남서중학교","03","공립","N","","6","160","26.7","6","169","28.2","6","168","28","2","9","4.5","1","1","1","21","507","24.1","35","14.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002188","성남여자중학교","03","공립","N","","4","120","30","6","163","27.2","6","166","27.7","1","3","3","0","0","0","17","452","26.6","31","14.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002189","성남중학교","03","공립","N","","2","60","30","3","68","22.7","3","79","26.3","0","0","0","0","0","0","8","207","25.9","16","12.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002190","동광중학교","03","사립","N","","2","54","27","3","68","22.7","4","106","26.5","1","10","10","0","0","0","10","238","23.8","21","11.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002191","성일중학교","03","사립","N","","8","240","30","8","231","28.9","8","238","29.8","0","0","0","0","0","0","24","709","29.5","42","16.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002192","송림중학교","03","사립","N","","3","90","30","4","111","27.8","4","122","30.5","0","0","0","0","0","0","11","323","29.4","20","16.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002193","수내중학교","03","공립","N","","11","372","33.8","10","335","33.5","12","399","33.3","0","0","0","0","0","0","33","1106","33.5","58","19.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002194","숭신여자중학교","03","사립","N","","3","67","22.3","3","72","24","3","82","27.3","0","0","0","0","0","0","9","221","24.6","18","12.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002195","야탑중학교","03","공립","N","","9","288","32","9","277","30.8","9","282","31.3","1","5","5","0","0","0","28","852","30.4","49","17.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002196","양영중학교","03","공립","N","","7","219","31.3","8","259","32.4","7","237","33.9","0","0","0","0","0","0","22","715","32.5","40","17.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002198","영성중학교","03","공립","N","","3","69","23","4","103","25.8","3","85","28.3","2","8","4","0","0","0","12","265","22.1","22","12"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002199","은행중학교","03","공립","N","","4","113","28.3","4","116","29","6","149","24.8","1","6","6","0","0","0","15","384","25.6","26","14.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002200","이매중학교","03","공립","N","","10","339","33.9","10","341","34.1","9","305","33.9","0","0","0","0","0","0","29","985","34","52","18.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002201","장안중학교","03","공립","N","","4","98","24.5","5","154","30.8","5","157","31.4","0","0","0","0","0","0","14","409","29.2","25","16.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002202","정자중학교","03","공립","N","","4","124","31","4","125","31.3","5","144","28.8","1","2","2","0","0","0","14","395","28.2","24","16.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002205","청솔중학교","03","공립","N","","1","14","14","2","36","18","2","27","13.5","1","5","5","0","0","0","6","82","13.7","15","5.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002206","태평중학교","03","공립","N","","8","215","26.9","8","231","28.9","8","221","27.6","2","10","5","0","0","0","26","677","26","44","15.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002207","풍생중학교","03","사립","N","","5","152","30.4","5","146","29.2","5","148","29.6","0","0","0","0","0","0","15","446","29.7","27","16.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002208","하탑중학교","03","공립","N","","5","134","26.8","6","158","26.3","6","165","27.5","2","7","3.5","1","1","1","20","465","23.3","33","14.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002406","고색중학교","03","공립","N","","4","92","23","3","85","28.3","5","132","26.4","2","10","5","2","8","4","16","327","20.4","26","12.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002407","곡선중학교","03","공립","N","","4","105","26.3","5","148","29.6","6","186","31","1","5","5","1","1","1","17","445","26.2","29","15.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002408","구운중학교","03","공립","N","","7","190","27.1","7","206","29.4","7","192","27.4","0","0","0","0","0","0","21","588","28","37","15.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002409","권선중학교","03","공립","N","","3","70","23.3","2","58","29","2","60","30","2","7","3.5","0","0","0","9","195","21.7","17","11.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002410","남수원중학교","03","공립","N","","10","305","30.5","10","301","30.1","10","301","30.1","1","6","6","0","0","0","31","913","29.5","55","16.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002411","대평중학교","03","공립","N","","12","395","32.9","14","461","32.9","14","444","31.7","0","0","0","0","0","0","40","1300","32.5","71","18.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002412","동성중학교","03","공립","N","","7","197","28.1","7","206","29.4","8","226","28.3","0","0","0","0","0","0","22","629","28.6","39","16.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002413","동수원중학교","03","공립","N","","7","196","28","7","214","30.6","6","179","29.8","0","0","0","0","0","0","20","589","29.5","35","16.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002414","매원중학교","03","공립","N","","6","179","29.8","7","187","26.7","8","228","28.5","1","4","4","0","0","0","22","598","27.2","38","15.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002415","매향중학교","03","사립","N","","4","109","27.3","4","117","29.3","4","106","26.5","0","0","0","0","0","0","12","332","27.7","22","15.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002416","매현중학교","03","공립","N","","6","153","25.5","6","150","25","8","215","26.9","2","7","3.5","0","0","0","22","525","23.9","37","14.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002417","명인중학교","03","공립","N","","9","284","31.6","9","277","30.8","9","290","32.2","1","10","10","1","2","2","29","863","29.8","50","17.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002418","송원중학교","03","공립","N","","3","86","28.7","3","82","27.3","3","84","28","0","0","0","0","0","0","9","252","28","19","13.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002419","산남중학교","03","공립","N","","9","265","29.4","9","288","32","10","312","31.2","2","9","4.5","1","2","2","31","876","28.3","53","16.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002420","삼일중학교","03","사립","N","","5","135","27","6","170","28.3","5","146","29.2","0","0","0","0","0","0","16","451","28.2","29","15.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002421","창용중학교","03","공립","N","","1","18","18","2","32","16","2","37","18.5","1","6","6","0","0","0","6","93","15.5","15","6.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002422","수성중학교","03","공립","N","","5","135","27","6","180","30","7","203","29","0","0","0","0","0","0","18","518","28.8","32","16.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002423","수원북중학교","03","공립","N","","3","71","23.7","3","82","27.3","4","117","29.3","2","9","4.5","0","0","0","12","279","23.3","21","13.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002424","수원제일중학교","03","공립","N","","3","66","22","2","50","25","3","68","22.7","2","10","5","0","0","0","10","194","19.4","19","10.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002425","수원중학교","03","사립","N","","7","211","30.1","7","221","31.6","7","216","30.9","0","0","0","0","0","0","21","648","30.9","37","17.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002426","수일여자중학교","03","공립","N","","5","134","26.8","5","143","28.6","7","184","26.3","0","0","0","0","0","0","17","461","27.1","29","15.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002427","수일중학교","03","공립","N","","3","64","21.3","3","80","26.7","3","91","30.3","0","0","0","0","0","0","9","235","26.1","18","13.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002428","숙지중학교","03","공립","N","","7","202","28.9","7","192","27.4","8","218","27.3","3","19","6.3","0","0","0","25","631","25.2","45","14"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002429","연무중학교","03","공립","N","","11","320","29.1","11","351","31.9","11","344","31.3","1","4","4","0","0","0","34","1019","30","61","16.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002430","영덕중학교","03","공립","N","","9","296","32.9","10","321","32.1","11","349","31.7","1","4","4","1","1","1","32","971","30.3","56","17.3"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002431","영복여자중학교","03","사립","N","","5","151","30.2","6","178","29.7","6","179","29.8","0","0","0","0","0","0","17","508","29.9","33","15.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002432","영신중학교","03","사립","N","","8","228","28.5","8","213","26.6","8","224","28","0","0","0","0","0","0","24","665","27.7","42","15.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002433","영일중학교","03","공립","N","","7","225","32.1","8","230","28.8","7","225","32.1","0","0","0","0","0","0","22","680","30.9","39","17.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002434","영통중학교","03","공립","N","","3","72","24","3","65","21.7","4","104","26","2","7","3.5","0","0","0","12","248","20.7","21","11.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002435","원천중학교","03","공립","N","","2","35","17.5","2","34","17","2","56","28","1","3","3","0","0","0","7","128","18.3","16","8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002436","율전중학교","03","공립","N","","5","131","26.2","5","150","30","6","184","30.7","1","5","5","0","0","0","17","470","27.6","30","15.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002437","율현중학교","03","공립","N","","9","263","29.2","10","305","30.5","10","307","30.7","0","0","0","0","0","0","29","875","30.2","51","17.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002438","이목중학교","03","공립","N","","10","298","29.8","10","303","30.3","10","290","29","1","7","7","0","0","0","31","898","29","54","16.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002439","천천중학교","03","공립","N","","10","324","32.4","11","355","32.3","12","391","32.6","0","0","0","0","0","0","33","1070","32.4","58","18.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002440","청명중학교","03","공립","N","","5","138","27.6","6","183","30.5","7","192","27.4","1","3","3","0","0","0","19","516","27.2","34","15.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002441","태장중학교","03","공립","N","","6","177","29.5","8","232","29","7","196","28","1","7","7","0","0","0","22","612","27.8","38","16.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002442","호매실중학교","03","공립","N","","8","243","30.4","10","282","28.2","11","327","29.7","1","8","8","0","0","0","30","860","28.7","53","16.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002443","화홍중학교","03","공립","N","","9","298","33.1","9","296","32.9","9","297","33","0","0","0","0","0","0","27","891","33","47","19"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002683","경수중학교","03","공립","N","","5","130","26","6","168","28","7","180","25.7","2","9","4.5","0","0","0","20","487","24.4","34","14.3"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002684","관산중학교","03","공립","N","","5","77","15.4","5","87","17.4","7","129","18.4","0","0","0","0","0","0","17","293","17.2","28","10.5"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002685","군자중학교","03","공립","N","","7","189","27","7","198","28.3","7","189","27","3","16","5.3","1","2","2","25","594","23.8","42","14.1"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002686","대부중학교","03","공립","N","","1","30","30","2","38","19","1","21","21","2","8","4","2","5","2.5","8","102","12.8","16","6.4"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002687","대흥중학교","03","공립","N","","3","84","28","4","107","26.8","5","130","26","1","1","1","0","0","0","13","322","24.8","22","14.6"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002688","반월중학교","03","공립","N","","4","103","25.8","5","116","23.2","4","108","27","1","5","5","0","0","0","14","332","23.7","24","13.8"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002689","별망중학교","03","공립","N","","5","135","27","7","189","27","7","206","29.4","1","6","6","0","0","0","20","536","26.8","34","15.8"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002690","본오중학교","03","공립","N","","10","288","28.8","10","256","25.6","11","310","28.2","2","12","6","0","0","0","33","866","26.2","58","14.9"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002691","상록중학교","03","공립","N","","6","175","29.2","6","173","28.8","9","258","28.7","1","2","2","0","0","0","22","608","27.6","38","16"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002692","서해중학교","03","공립","N","","9","268","29.8","8","237","29.6","9","269","29.9","1","5","5","0","0","0","27","779","28.9","47","16.6"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002693","선부중학교","03","공립","N","","7","190","27.1","8","207","25.9","10","266","26.6","2","9","4.5","0","0","0","27","672","24.9","45","14.9"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002694","성안중학교","03","공립","N","","7","184","26.3","8","205","25.6","8","231","28.9","2","7","3.5","0","0","0","25","627","25.1","42","14.9"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002695","한국글로벌중학교","03","사립","N","","2","48","24","2","55","27.5","2","65","32.5","1","5","5","0","0","0","7","173","24.7","16","10.8"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002696","성포중학교","03","공립","N","","6","163","27.2","6","162","27","7","197","28.1","1","6","6","1","1","1","21","529","25.2","35","15.1"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002697","소래중학교","03","공립","N","","10","283","28.3","10","305","30.5","9","269","29.9","0","0","0","0","0","0","29","857","29.6","51","16.8"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002698","송운중학교","03","공립","N","","6","172","28.7","7","196","28","8","216","27","1","6","6","0","0","0","22","590","26.8","38","15.5"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002699","송호중학교","03","공립","N","","6","162","27","7","215","30.7","8","232","29","1","6","6","0","0","0","22","615","28","38","16.2"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002700","시곡중학교","03","공립","N","","11","316","28.7","10","280","28","11","306","27.8","2","9","4.5","1","4","4","35","915","26.1","60","15.3"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002701","시흥은행중학교","03","공립","N","","12","366","30.5","11","347","31.5","11","354","32.2","2","12","6","0","0","0","36","1079","30","62","17.4"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002702","시흥중학교","03","공립","N","","7","192","27.4","8","216","27","7","201","28.7","2","8","4","0","0","0","24","617","25.7","41","15"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002703","신천중학교","03","공립","N","","4","92","23","4","97","24.3","4","103","25.8","3","16","5.3","0","0","0","15","308","20.5","25","12.3"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002704","안산부곡중학교","03","공립","N","","5","140","28","6","147","24.5","6","160","26.7","2","10","5","0","0","0","19","457","24.1","32","14.3"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090002705","안산중학교","03","사립","N","","2","51","25.5","3","80","26.7","3","70","23.3","0","0","0","0","0","0","8","201","25.1","19","10.6"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002706","양지중학교","03","공립","N","","11","327","29.7","11","314","28.5","11","335","30.5","0","0","0","0","0","0","33","976","29.6","57","17.1"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002707","연성중학교","03","공립","N","","6","159","26.5","7","198","28.3","7","202","28.9","2","12","6","0","0","0","22","571","26","37","15.4"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002708","와동중학교","03","공립","N","","6","158","26.3","6","170","28.3","6","175","29.2","2","10","5","0","0","0","20","513","25.7","34","15.1"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002709","원곡중학교","03","공립","N","","11","337","30.6","11","314","28.5","11","337","30.6","1","6","6","0","0","0","34","994","29.2","58","17.1"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002710","원일중학교","03","공립","N","","9","246","27.3","9","247","27.4","10","277","27.7","2","12","6","0","0","0","30","782","26.1","51","15.3"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002711","장곡중학교","03","공립","N","","5","118","23.6","6","146","24.3","7","177","25.3","2","13","6.5","0","0","0","20","454","22.7","35","13"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002712","정왕중학교","03","공립","N","","7","203","29","7","190","27.1","8","212","26.5","3","13","4.3","0","0","0","25","618","24.7","42","14.7"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090002713","중앙중학교","03","공립","N","","10","282","28.2","10","288","28.8","12","340","28.3","1","2","2","0","0","0","33","912","27.6","59","15.5"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090002714","함현중학교","03","공립","N","","7","204","29.1","7","209","29.9","7","206","29.4","1","3","3","0","0","0","22","622","28.3","39","15.9"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002917","공도중학교","03","공립","N","","10","321","32.1","10","329","32.9","9","299","33.2","2","8","4","0","0","0","31","957","30.9","53","18.1"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002918","명륜여자중학교","03","사립","N","","5","143","28.6","5","153","30.6","5","152","30.4","0","0","0","0","0","0","15","448","29.9","27","16.6"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002919","서운중학교","03","공립","N","","1","18","18","1","17","17","1","23","23","1","2","2","0","0","0","4","60","15","12","5"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002920","안성여자중학교","03","공립","N","","6","163","27.2","6","177","29.5","6","173","28.8","2","8","4","0","0","0","20","521","26.1","35","14.9"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002921","안성중학교","03","공립","N","","6","171","28.5","6","179","29.8","6","178","29.7","2","11","5.5","0","0","0","20","539","27","34","15.9"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002922","안청중학교","03","사립","N","","5","145","29","5","152","30.4","5","146","29.2","0","0","0","0","0","0","15","443","29.5","27","16.4"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002923","양성중학교","03","공립","N","","1","20","20","1","20","20","1","13","13","1","1","1","1","2","2","5","56","11.2","13","4.3"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002924","일죽중학교","03","공립","N","","1","25","25","1","19","19","1","25","25","0","0","0","0","0","0","3","69","23","11","6.3"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002925","죽산중학교","03","공립","N","","2","41","20.5","2","38","19","2","41","20.5","1","2","2","0","0","0","7","122","17.4","16","7.6"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003014","과천문원중학교","03","공립","N","","13","405","31.2","12","381","31.8","12","369","30.8","1","6","6","0","0","0","38","1161","30.6","65","17.9"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003016","과천중학교","03","공립","N","","11","296","26.9","11","290","26.4","10","271","27.1","2","12","6","0","0","0","34","869","25.6","58","15"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003017","인덕원중학교","03","공립","N","","3","63","21","3","81","27","3","64","21.3","1","5","5","0","0","0","10","213","21.3","19","11.2"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003018","관양중학교","03","공립","N","","5","131","26.2","5","138","27.6","6","182","30.3","1","3","3","0","0","0","17","454","26.7","31","14.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003019","귀인중학교","03","공립","N","","13","400","30.8","12","365","30.4","13","393","30.2","0","0","0","0","0","0","38","1158","30.5","67","17.3"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003020","근명중학교","03","사립","N","","6","170","28.3","7","174","24.9","8","224","28","0","0","0","0","0","0","21","568","27","38","14.9"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003021","대안여자중학교","03","공립","N","","7","194","27.7","7","198","28.3","8","244","30.5","0","0","0","0","0","0","22","636","28.9","40","15.9"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003022","대안중학교","03","공립","N","","6","159","26.5","7","199","28.4","7","204","29.1","0","0","0","0","0","0","20","562","28.1","35","16.1"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003024","범계중학교","03","공립","N","","8","239","29.9","10","300","30","10","298","29.8","3","17","5.7","0","0","0","31","854","27.5","55","15.5"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003025","부림중학교","03","공립","N","","7","197","28.1","9","261","29","9","260","28.9","1","4","4","0","0","0","26","722","27.8","46","15.7"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003026","부안중학교","03","공립","N","","7","196","28","6","184","30.7","7","216","30.9","1","2","2","0","0","0","21","598","28.5","36","16.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003029","성문중학교","03","사립","N","","3","82","27.3","3","74","24.7","3","85","28.3","0","0","0","0","0","0","9","241","26.8","20","12.1"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003030","신기중학교","03","공립","N","","6","182","30.3","6","185","30.8","6","186","31","1","1","1","0","0","0","19","554","29.2","34","16.3"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003031","신성중학교","03","사립","N","","8","225","28.1","9","247","27.4","10","274","27.4","0","0","0","0","0","0","27","746","27.6","47","15.9"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003032","신안중학교","03","공립","N","","3","83","27.7","3","87","29","4","97","24.3","0","0","0","0","0","0","10","267","26.7","19","14.1"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003033","안양부흥중학교","03","공립","N","","12","370","30.8","12","370","30.8","12","372","31","1","6","6","0","0","0","37","1118","30.2","66","16.9"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003035","안양서중학교","03","공립","N","","3","59","19.7","3","69","23","3","68","22.7","1","6","6","0","0","0","10","202","20.2","19","10.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003036","안양여자중학교","03","사립","N","","5","127","25.4","5","154","30.8","5","155","31","0","0","0","0","0","0","15","436","29.1","26","16.8"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003037","안양중학교","03","공립","N","","5","139","27.8","6","149","24.8","6","141","23.5","2","7","3.5","0","0","0","19","436","22.9","32","13.6"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003038","연현중학교","03","공립","N","","9","233","25.9","10","255","25.5","10","266","26.6","2","7","3.5","0","0","0","31","761","24.5","53","14.4"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003039","평촌중학교","03","공립","N","","13","397","30.5","14","434","31","14","423","30.2","0","0","0","0","0","0","41","1254","30.6","73","17.2"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003041","호계중학교","03","공립","N","","7","184","26.3","6","172","28.7","6","172","28.7","1","3","3","0","0","0","20","531","26.6","34","15.6"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003199","강하중학교","03","공립","N","","1","14","14","1","13","13","1","15","15","1","4","4","0","0","0","4","46","11.5","12","3.8"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003200","개군중학교","03","사립","N","","2","43","21.5","2","49","24.5","2","48","24","1","3","3","0","0","0","7","143","20.4","17","8.4"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003201","국수중학교","03","공립","N","","2","43","21.5","1","27","27","1","25","25","0","0","0","0","0","0","4","95","23.8","13","7.3"
