"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001796","봉암초등학교","02","공립","N","","1","13","13","1","9","9","1","9","9","1","6","6","1","5","5","1","7","7","0","0","0","0","0","0","6","49","8.2","7","7"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090001797","사동초등학교","02","공립","N","","3","72","24","3","68","22.7","3","63","21","3","74","24.7","4","89","22.3","4","97","24.3","2","10","5","0","0","0","22","473","21.5","27","17.5"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001798","산북초등학교","02","공립","N","","1","7","7","1","7","7","1","9","9","1","17","17","1","10","10","1","11","11","1","3","3","0","0","0","7","64","9.1","8","8"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001799","삼상초등학교","02","공립","N","","1","18","18","1","15","15","1","13","13","1","11","11","1","12","12","1","15","15","1","3","3","0","0","0","7","87","12.4","8","10.9"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001800","상수초등학교","02","공립","N","","1","9","9","1","10","10","1","16","16","1","14","14","1","12","12","1","20","20","0","0","0","0","0","0","6","81","13.5","7","11.6"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001801","상패초등학교","02","공립","N","","1","4","4","1","6","6","1","7","7","1","12","12","1","3","3","1","13","13","1","1","1","0","0","0","7","46","6.6","8","5.8"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090001802","생연초등학교","02","공립","N","","2","35","17.5","2","49","24.5","2","45","22.5","2","49","24.5","3","59","19.7","2","49","24.5","2","11","5.5","0","0","0","15","297","19.8","19","15.6"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090001803","소요초등학교","02","공립","N","","1","14","14","1","22","22","1","18","18","1","18","18","1","18","18","1","19","19","0","0","0","0","0","0","6","109","18.2","7","15.6"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001804","송추초등학교","02","공립","N","","1","29","29","2","30","15","1","29","29","1","23","23","1","16","16","1","18","18","2","7","3.5","0","0","0","9","152","16.9","11","13.8"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001806","양주덕산초등학교","02","공립","N","","3","66","22","2","50","25","3","55","18.3","3","73","24.3","2","57","28.5","3","63","21","2","11","5.5","0","0","0","18","375","20.8","19","19.7"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001807","양주덕현초등학교","02","공립","N","","6","144","24","5","135","27","6","146","24.3","6","162","27","6","168","28","6","168","28","2","8","4","0","0","0","37","931","25.2","43","21.7"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001808","양주백석초등학교","02","공립","N","","2","34","17","2","32","16","2","40","20","2","34","17","2","34","17","2","44","22","1","4","4","1","2","2","14","224","16","17","13.2"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001809","연곡초등학교","02","공립","N","","1","8","8","1","14","14","1","9","9","1","6","6","1","17","17","1","10","10","0","0","0","0","0","0","6","64","10.7","7","9.1"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001810","유양초등학교","02","공립","N","","1","4","4","1","6","6","1","5","5","1","8","8","1","6","6","1","7","7","0","0","0","0","0","0","6","36","6","7","5.1"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001812","은봉초등학교","02","공립","N","","2","52","26","3","72","24","3","61","20.3","3","75","25","3","84","28","3","67","22.3","1","7","7","0","0","0","18","418","23.2","21","19.9"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001813","은현초등학교","02","공립","N","","1","2","2","1","10","10","1","9","9","1","8","8","1","8","8","1","14","14","1","2","2","0","0","0","7","53","7.6","8","6.6"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090001814","지행초등학교","02","공립","N","","6","160","26.7","7","176","25.1","6","167","27.8","7","180","25.7","6","170","28.3","7","180","25.7","2","9","4.5","1","2","2","42","1044","24.9","49","21.3"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001815","천보초등학교","02","공립","N","","2","45","22.5","2","42","21","2","41","20.5","2","38","19","2","43","21.5","2","40","20","1","5","5","0","0","0","13","254","19.5","16","15.9"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001816","칠봉초등학교","02","공립","N","","4","95","23.8","4","86","21.5","3","76","25.3","3","72","24","4","102","25.5","4","88","22","1","6","6","0","0","0","23","525","22.8","24","21.9"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090001817","탑동초등학교","02","공립","N","","1","17","17","1","18","18","1","16","16","1","6","6","1","20","20","1","14","14","0","0","0","0","0","0","6","91","15.2","7","13"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001819","회정초등학교","02","공립","N","","2","36","18","2","37","18.5","2","39","19.5","2","41","20.5","2","44","22","2","48","24","0","0","0","0","0","0","12","245","20.4","15","16.3"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001820","회천초등학교","02","공립","N","","3","74","24.7","3","64","21.3","4","87","21.8","4","100","25","4","100","25","3","85","28.3","2","12","6","0","0","0","23","522","22.7","27","19.3"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001821","효촌초등학교","02","공립","N","","1","9","9","1","12","12","1","11","11","1","15","15","1","7","7","1","2","2","0","0","0","0","0","0","6","56","9.3","7","8"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001914","계남초등학교","02","공립","N","","8","195","24.4","7","186","26.6","8","197","24.6","7","185","26.4","6","158","26.3","7","170","24.3","1","7","7","0","0","0","44","1098","25","52","21.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001915","고강초등학교","02","공립","N","","3","79","26.3","3","81","27","3","80","26.7","4","99","24.8","4","101","25.3","4","94","23.5","2","14","7","0","0","0","23","548","23.8","29","18.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001916","고리울초등학교","02","공립","N","","3","59","19.7","2","48","24","2","55","27.5","3","82","27.3","3","73","24.3","3","79","26.3","2","8","4","0","0","0","18","404","22.4","22","18.4"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001918","까치울초등학교","02","공립","N","","1","25","25","2","35","17.5","2","26","13","2","37","18.5","2","35","17.5","2","37","18.5","2","10","5","0","0","0","13","205","15.8","15","13.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001944","도당초등학교","02","공립","N","","5","137","27.4","7","174","24.9","6","144","24","7","182","26","7","181","25.9","6","159","26.5","2","12","6","0","0","0","40","989","24.7","47","21"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001945","도원초등학교","02","공립","N","","2","56","28","3","70","23.3","2","55","27.5","3","79","26.3","3","65","21.7","3","63","21","1","4","4","0","0","0","17","392","23.1","20","19.6"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001946","동곡초등학교","02","공립","N","","4","108","27","4","108","27","4","108","27","4","103","25.8","4","95","23.8","4","93","23.3","0","0","0","0","0","0","24","615","25.6","31","19.8"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001953","범박초등학교","02","공립","N","","3","81","27","4","97","24.3","4","86","21.5","4","91","22.8","3","79","26.3","4","105","26.3","1","6","6","0","0","0","23","545","23.7","28","19.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001954","복사초등학교","02","공립","N","","1","25","25","1","24","24","1","19","19","1","16","16","1","22","22","1","23","23","1","4","4","0","0","0","7","133","19","8","16.6"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001956","부광초등학교","02","공립","N","","2","36","18","2","33","16.5","2","39","19.5","2","57","28.5","1","28","28","2","42","21","2","10","5","0","0","0","13","245","18.8","15","16.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001957","부명초등학교","02","공립","N","","3","80","26.7","3","80","26.7","4","90","22.5","3","77","25.7","3","76","25.3","3","83","27.7","1","7","7","0","0","0","20","493","24.7","24","20.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001959","부원초등학교","02","공립","N","","4","91","22.8","3","82","27.3","3","73","24.3","4","86","21.5","3","70","23.3","2","53","26.5","0","0","0","0","0","0","19","455","23.9","23","19.8"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001960","부인초등학교","02","공립","N","","3","79","26.3","3","71","23.7","3","69","23","3","81","27","3","85","28.3","3","83","27.7","2","7","3.5","0","0","0","20","475","23.8","23","20.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001961","부일초등학교","02","공립","N","","2","50","25","3","51","17","2","40","20","2","41","20.5","3","57","19","2","41","20.5","2","9","4.5","1","5","5","17","294","17.3","18","16.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001962","부천남초등학교","02","공립","N","","3","69","23","5","101","20.2","4","84","21","4","95","23.8","5","120","24","4","110","27.5","2","13","6.5","0","0","0","27","592","21.9","32","18.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001963","부천대명초등학교","02","공립","N","","3","73","24.3","4","86","21.5","4","97","24.3","4","90","22.5","4","111","27.8","5","115","23","1","7","7","0","0","0","25","579","23.2","29","20"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001964","부천덕산초등학교","02","공립","N","","4","80","20","4","102","25.5","3","74","24.7","5","128","25.6","5","123","24.6","5","114","22.8","2","10","5","0","0","0","28","631","22.5","36","17.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001966","부천동초등학교","02","공립","N","","3","72","24","3","77","25.7","3","76","25.3","4","92","23","3","81","27","3","75","25","2","9","4.5","0","0","0","21","482","23","27","17.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001967","부천부곡초등학교","02","공립","N","","3","56","18.7","3","71","23.7","3","67","22.3","3","64","21.3","3","73","24.3","3","60","20","2","13","6.5","0","0","0","20","404","20.2","24","16.8"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001968","부천부안초등학교","02","공립","N","","2","57","28.5","3","71","23.7","3","76","25.3","3","76","25.3","4","90","22.5","3","77","25.7","1","2","2","0","0","0","19","449","23.6","24","18.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001969","부천부흥초등학교","02","공립","N","","4","103","25.8","4","104","26","4","86","21.5","5","123","24.6","4","113","28.3","5","118","23.6","1","6","6","0","0","0","27","653","24.2","32","20.4"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001970","부천북초등학교","02","공립","N","","5","131","26.2","6","159","26.5","6","154","25.7","6","165","27.5","6","143","23.8","6","137","22.8","3","19","6.3","0","0","0","38","908","23.9","43","21.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001971","부천삼정초등학교","02","공립","N","","2","48","24","2","51","25.5","2","38","19","3","60","20","2","53","26.5","2","42","21","2","8","4","0","0","0","15","300","20","18","16.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001972","부천서초등학교","02","공립","N","","5","131","26.2","4","100","25","5","107","21.4","5","119","23.8","5","114","22.8","5","134","26.8","2","10","5","0","0","0","31","715","23.1","37","19.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001973","부천수주초등학교","02","공립","N","","2","49","24.5","3","77","25.7","3","79","26.3","3","67","22.3","3","76","25.3","3","62","20.7","1","5","5","0","0","0","18","415","23.1","22","18.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001974","부천신흥초등학교","02","공립","N","","4","68","17","3","61","20.3","3","53","17.7","3","70","23.3","3","56","18.7","3","65","21.7","2","9","4.5","0","0","0","21","382","18.2","26","14.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001975","부천여월초등학교","02","공립","N","","3","82","27.3","3","69","23","4","94","23.5","3","86","28.7","4","100","25","4","95","23.8","1","4","4","0","0","0","22","530","24.1","24","22.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001976","부천역곡초등학교","02","공립","N","","4","96","24","4","100","25","4","93","23.3","5","118","23.6","4","103","25.8","4","86","21.5","1","7","7","0","0","0","26","603","23.2","32","18.8"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001977","부천원일초등학교","02","공립","N","","2","43","21.5","3","61","20.3","2","43","21.5","3","64","21.3","3","65","21.7","3","61","20.3","2","9","4.5","0","0","0","18","346","19.2","21","16.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001978","부천중앙초등학교","02","공립","N","","4","95","23.8","4","112","28","4","100","25","4","108","27","4","104","26","5","124","24.8","1","8","8","0","0","0","26","651","25","32","20.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001979","부천중원초등학교","02","공립","N","","1","30","30","2","32","16","1","26","26","2","43","21.5","2","40","20","2","35","17.5","0","0","0","0","0","0","10","206","20.6","12","17.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001980","부천초등학교","02","공립","N","","4","90","22.5","4","104","26","4","91","22.8","3","83","27.7","3","63","21","3","76","25.3","1","6","6","0","0","0","22","513","23.3","26","19.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001987","상도초등학교","02","공립","N","","3","62","20.7","2","49","24.5","4","78","19.5","3","67","22.3","3","68","22.7","3","75","25","0","0","0","0","0","0","18","399","22.2","21","19"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001988","상동초등학교","02","공립","N","","6","167","27.8","6","157","26.2","5","142","28.4","5","129","25.8","5","126","25.2","5","134","26.8","1","7","7","0","0","0","33","862","26.1","39","22.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001989","상원초등학교","02","공립","N","","3","70","23.3","3","73","24.3","3","63","21","3","70","23.3","3","80","26.7","4","95","23.8","2","13","6.5","0","0","0","21","464","22.1","25","18.6"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001990","상인초등학교","02","공립","N","","6","147","24.5","6","161","26.8","6","166","27.7","7","180","25.7","8","200","25","8","217","27.1","2","8","4","0","0","0","43","1079","25.1","49","22"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001991","상일초등학교","02","공립","N","","6","175","29.2","8","213","26.6","7","193","27.6","8","233","29.1","7","188","26.9","7","192","27.4","0","0","0","0","0","0","43","1194","27.8","50","23.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001992","상지초등학교","02","공립","N","","2","41","20.5","2","44","22","2","46","23","3","65","21.7","3","66","22","3","79","26.3","1","7","7","0","0","0","16","348","21.8","18","19.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090002001","성주초등학교","02","공립","N","","4","101","25.3","4","100","25","4","110","27.5","4","107","26.8","5","126","25.2","5","121","24.2","1","5","5","0","0","0","27","670","24.8","32","20.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090002002","소사초등학교","02","공립","N","","5","118","23.6","4","91","22.8","5","124","24.8","4","112","28","4","84","21","6","139","23.2","3","21","7","0","0","0","31","689","22.2","38","18.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002003","송내초등학교","02","공립","N","","1","25","25","1","23","23","1","27","27","2","48","24","1","27","27","2","41","20.5","1","6","6","0","0","0","9","197","21.9","11","17.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002007","신도초등학교","02","공립","N","","4","96","24","5","117","23.4","4","107","26.8","4","96","24","4","108","27","5","121","24.2","2","11","5.5","0","0","0","28","656","23.4","34","19.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090002011","소일초등학교","02","공립","N","","2","50","25","2","51","25.5","3","59","19.7","2","47","23.5","3","54","18","2","52","26","1","1","1","0","0","0","15","314","20.9","18","17.4"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002015","심곡초등학교","02","공립","N","","4","92","23","4","84","21","3","76","25.3","4","89","22.3","4","93","23.3","3","78","26","2","14","7","0","0","0","24","526","21.9","30","17.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002016","심원초등학교","02","공립","N","","4","98","24.5","5","117","23.4","5","129","25.8","5","124","24.8","5","122","24.4","4","102","25.5","1","7","7","0","0","0","29","699","24.1","35","20"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002017","약대초등학교","02","공립","N","","2","44","22","2","39","19.5","2","38","19","2","50","25","3","60","20","2","46","23","1","7","7","0","0","0","14","284","20.3","19","14.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090002022","오정초등학교","02","공립","N","","3","76","25.3","4","90","22.5","4","85","21.3","4","96","24","4","106","26.5","4","97","24.3","2","12","6","0","0","0","25","562","22.5","30","18.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002026","원미초등학교","02","공립","N","","4","88","22","5","110","22","5","96","19.2","4","100","25","4","108","27","5","120","24","3","11","3.7","0","0","0","30","633","21.1","36","17.6"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090002027","원종초등학교","02","공립","N","","4","100","25","4","98","24.5","4","86","21.5","4","111","27.8","4","104","26","5","116","23.2","2","13","6.5","0","0","0","27","628","23.3","34","18.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090002038","중흥초등학교","02","공립","N","","5","133","26.6","5","133","26.6","6","143","23.8","6","150","25","5","137","27.4","6","146","24.3","0","0","0","0","0","0","33","842","25.5","39","21.6"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090002039","창영초등학교","02","공립","N","","4","96","24","3","73","24.3","5","124","24.8","4","113","28.3","5","141","28.2","4","115","28.8","2","7","3.5","0","0","0","27","669","24.8","30","22.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002210","검단초등학교","02","공립","N","","3","73","24.3","4","82","20.5","3","66","22","3","83","27.7","4","91","22.8","3","74","24.7","3","17","5.7","0","0","0","23","486","21.1","29","16.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002211","구미초등학교","02","공립","N","","4","110","27.5","4","102","25.5","4","92","23","3","86","28.7","4","104","26","3","83","27.7","1","3","3","0","0","0","23","580","25.2","28","20.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002214","금빛초등학교","02","공립","N","","2","52","26","2","44","22","3","65","21.7","2","52","26","2","52","26","3","63","21","2","9","4.5","0","0","0","16","337","21.1","19","17.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002215","금상초등학교","02","공립","N","","2","31","15.5","2","32","16","2","32","16","2","35","17.5","2","45","22.5","2","31","15.5","1","5","5","0","0","0","13","211","16.2","15","14.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002216","낙생초등학교","02","공립","N","","8","207","25.9","6","166","27.7","8","205","25.6","8","227","28.4","9","226","25.1","8","204","25.5","2","10","5","0","0","0","49","1245","25.4","61","20.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002217","내정초등학교","02","공립","N","","5","163","32.6","6","169","28.2","6","195","32.5","8","235","29.4","9","243","27","7","195","27.9","0","0","0","0","0","0","41","1200","29.3","52","23.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002218","단남초등학교","02","공립","N","","3","59","19.7","2","46","23","2","39","19.5","2","45","22.5","2","45","22.5","2","44","22","2","10","5","0","0","0","15","288","19.2","18","16"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002219","단대초등학교","02","공립","N","","5","132","26.4","5","111","22.2","5","115","23","6","165","27.5","6","146","24.3","5","136","27.2","3","17","5.7","0","0","0","35","822","23.5","43","19.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002221","당촌초등학교","02","공립","N","","5","124","24.8","5","118","23.6","5","125","25","6","144","24","6","157","26.2","7","183","26.1","0","0","0","0","0","0","34","851","25","40","21.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002222","대원초등학교","02","공립","N","","2","33","16.5","2","33","16.5","1","26","26","2","47","23.5","3","55","18.3","2","55","27.5","2","8","4","0","0","0","14","257","18.4","18","14.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002223","대일초등학교","02","공립","N","","3","60","20","2","42","21","2","41","20.5","2","51","25.5","2","49","24.5","3","57","19","2","9","4.5","0","0","0","16","309","19.3","19","16.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002224","대하초등학교","02","공립","N","","4","93","23.3","4","105","26.3","4","106","26.5","6","139","23.2","4","87","21.8","4","110","27.5","1","5","5","0","0","0","27","645","23.9","31","20.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002225","돌마초등학교","02","공립","N","","4","86","21.5","3","81","27","3","72","24","3","74","24.7","3","70","23.3","3","81","27","1","5","5","0","0","0","20","469","23.5","24","19.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002227","백현초등학교","02","공립","N","","1","18","18","1","12","12","1","12","12","1","16","16","1","12","12","1","16","16","1","6","6","0","0","0","7","92","13.1","9","10.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002228","복정초등학교","02","공립","N","","2","56","28","2","53","26.5","2","43","21.5","2","43","21.5","2","38","19","2","32","16","1","3","3","0","0","0","13","268","20.6","12","22.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002229","분당초등학교","02","공립","N","","5","141","28.2","5","134","26.8","6","160","26.7","7","181","25.9","6","161","26.8","7","189","27","1","5","5","0","0","0","37","971","26.2","44","22.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002230","불곡초등학교","02","공립","N","","4","86","21.5","4","91","22.8","5","116","23.2","4","90","22.5","4","99","24.8","4","94","23.5","1","6","6","0","0","0","26","582","22.4","30","19.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002231","불정초등학교","02","공립","N","","5","142","28.4","5","130","26","5","123","24.6","5","132","26.4","6","145","24.2","5","136","27.2","0","0","0","0","0","0","31","808","26.1","37","21.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002232","상대원초등학교","02","공립","N","","2","38","19","1","23","23","2","35","17.5","2","30","15","2","29","14.5","2","37","18.5","2","11","5.5","0","0","0","13","203","15.6","13","15.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002234","상원초등학교","02","공립","N","","3","61","20.3","3","59","19.7","3","67","22.3","3","79","26.3","3","69","23","4","96","24","2","9","4.5","0","0","0","21","440","21","25","17.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002235","상탑초등학교","02","공립","N","","3","71","23.7","3","57","19","3","68","22.7","3","67","22.3","3","61","20.3","4","89","22.3","2","13","6.5","0","0","0","21","426","20.3","24","17.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002236","서당초등학교","02","공립","N","","5","129","25.8","5","120","24","5","125","25","5","143","28.6","5","133","26.6","6","166","27.7","0","0","0","0","0","0","31","816","26.3","38","21.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002237","서현초등학교","02","공립","N","","6","147","24.5","6","155","25.8","6","158","26.3","7","202","28.9","8","203","25.4","8","213","26.6","0","0","0","0","0","0","41","1078","26.3","50","21.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002238","성남동초등학교","02","공립","N","","3","64","21.3","3","59","19.7","3","74","24.7","3","67","22.3","4","85","21.3","3","73","24.3","2","8","4","0","0","0","21","430","20.5","24","17.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002239","성남매송초등학교","02","공립","N","","5","132","26.4","4","103","25.8","4","118","29.5","5","140","28","6","146","24.3","6","167","27.8","0","0","0","0","0","0","30","806","26.9","35","23"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002240","성남미금초등학교","02","공립","N","","5","116","23.2","6","139","23.2","5","131","26.2","6","133","22.2","5","132","26.4","5","124","24.8","1","5","5","0","0","0","33","780","23.6","41","19"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002241","성남북초등학교","02","공립","N","","1","10","10","1","13","13","1","13","13","1","15","15","1","21","21","2","30","15","1","3","3","0","0","0","8","105","13.1","10","10.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002242","성남서초등학교","02","공립","N","","2","43","21.5","2","28","14","1","20","20","2","30","15","2","26","13","2","41","20.5","1","7","7","0","0","0","12","195","16.3","15","13"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002243","성남신기초등학교","02","공립","N","","4","104","26","4","109","27.3","4","105","26.3","4","106","26.5","4","107","26.8","4","93","23.3","0","0","0","0","0","0","24","624","26","30","20.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002244","성남신흥초등학교","02","공립","N","","5","132","26.4","4","96","24","4","85","21.3","3","75","25","3","66","22","3","63","21","0","0","0","0","0","0","22","517","23.5","26","19.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002245","성남은행초등학교","02","공립","N","","4","97","24.3","3","75","25","3","77","25.7","3","78","26","4","103","25.8","5","116","23.2","2","8","4","0","0","0","24","554","23.1","29","19.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002246","성남장안초등학교","02","공립","N","","4","104","26","4","84","21","4","85","21.3","4","102","25.5","4","97","24.3","4","100","25","1","7","7","0","0","0","25","579","23.2","31","18.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002247","성남제일초등학교","02","공립","N","","3","71","23.7","2","57","28.5","3","59","19.7","3","64","21.3","2","41","20.5","2","52","26","1","4","4","0","0","0","16","348","21.8","20","17.4"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002248","성남수정초등학교","02","공립","N","","3","56","18.7","3","67","22.3","3","59","19.7","3","68","22.7","4","76","19","5","87","17.4","2","9","4.5","0","0","0","23","422","18.3","26","16.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002249","성남중앙초등학교","02","공립","N","","4","89","22.3","3","80","26.7","4","98","24.5","4","88","22","3","86","28.7","4","87","21.8","1","1","1","0","0","0","23","529","23","26","20.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002250","성남초등학교","02","공립","N","","5","125","25","5","121","24.2","5","121","24.2","6","150","25","5","125","25","6","145","24.2","3","13","4.3","0","0","0","35","800","22.9","44","18.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002251","성수초등학교","02","공립","N","","4","94","23.5","3","73","24.3","3","77","25.7","3","86","28.7","3","81","27","4","89","22.3","1","2","2","0","0","0","21","502","23.9","25","20.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002252","수내초등학교","02","공립","N","","5","134","26.8","6","164","27.3","7","198","28.3","7","192","27.4","9","240","26.7","10","265","26.5","0","0","0","0","0","0","44","1193","27.1","54","22.1"
