"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000965","정발중학교","03","공립","N","","11","302","27.5","11","308","28","11","304","27.6","0","0","0","0","0","0","33","914","27.7","59","15.5"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090000966","중산중학교","03","공립","N","","6","153","25.5","6","151","25.2","6","146","24.3","1","5","5","0","0","0","19","455","23.9","33","13.8"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000967","지도중학교","03","공립","N","","6","139","23.2","6","164","27.3","6","154","25.7","1","7","7","0","0","0","19","464","24.4","33","14.1"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000969","한수중학교","03","공립","N","","10","276","27.6","10","276","27.6","10","270","27","2","12","6","0","0","0","32","834","26.1","56","14.9"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000970","행신중학교","03","공립","N","","6","138","23","6","139","23.2","6","143","23.8","1","1","1","0","0","0","19","421","22.2","33","12.8"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090000971","호곡중학교","03","공립","N","","9","250","27.8","10","274","27.4","9","225","25","2","8","4","0","0","0","30","757","25.2","51","14.8"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000972","화수중학교","03","공립","N","","9","245","27.2","9","246","27.3","9","241","26.8","4","15","3.8","0","0","0","31","747","24.1","56","13.3"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090000973","화정중학교","03","공립","N","","8","224","28","8","224","28","8","211","26.4","0","0","0","0","0","0","24","659","27.5","42","15.7"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001188","가림중학교","03","공립","N","","6","151","25.2","6","146","24.3","6","152","25.3","2","14","7","0","0","0","20","463","23.2","35","13.2"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001189","광남중학교","03","공립","N","","8","224","28","9","256","28.4","10","272","27.2","2","14","7","0","0","0","29","766","26.4","50","15.3"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001190","광명북중학교","03","공립","N","","6","150","25","5","134","26.8","6","154","25.7","1","6","6","1","2","2","19","446","23.5","32","13.9"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001191","하안북중학교","03","공립","N","","11","327","29.7","11","317","28.8","10","298","29.8","1","7","7","0","0","0","33","949","28.8","59","16.1"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001192","광명중학교","03","공립","N","","7","205","29.3","8","232","29","5","124","24.8","2","11","5.5","0","0","0","22","572","26","38","15.1"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001194","소하중학교","03","공립","N","","13","373","28.7","13","363","27.9","12","351","29.3","1","4","4","0","0","0","39","1091","28","68","16"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001195","안서중학교","03","공립","N","","3","84","28","4","103","25.8","3","69","23","1","6","6","0","0","0","11","262","23.8","20","13.1"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001196","철산중학교","03","공립","N","","13","370","28.5","13","380","29.2","15","438","29.2","1","6","6","0","0","0","42","1194","28.4","74","16.1"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001198","하안중학교","03","공립","N","","7","183","26.1","7","193","27.6","6","171","28.5","1","3","3","0","0","0","21","550","26.2","36","15.3"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001267","경안중학교","03","공립","N","","12","368","30.7","12","367","30.6","12","373","31.1","2","9","4.5","0","0","0","38","1117","29.4","64","17.5"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001268","경화여자중학교","03","사립","N","","9","263","29.2","10","293","29.3","10","298","29.8","0","0","0","0","0","0","29","854","29.4","53","16.1"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001269","광수중학교","03","공립","N","","5","133","26.6","4","101","25.3","4","108","27","1","2","2","0","0","0","14","344","24.6","25","13.8"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001270","광일중학교","03","공립","N","","2","41","20.5","2","41","20.5","2","36","18","1","3","3","0","0","0","7","121","17.3","16","7.6"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001271","곤지암중학교","03","공립","N","","6","150","25","6","151","25.2","6","156","26","1","3","3","0","0","0","19","460","24.2","32","14.4"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001272","광주중학교","03","공립","N","","7","205","29.3","6","184","30.7","7","196","28","1","4","4","0","0","0","21","589","28","37","15.9"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090001273","남한중학교","03","공립","N","","2","59","29.5","2","57","28.5","2","48","24","1","3","3","1","4","4","8","171","21.4","17","10.1"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090001274","동부중학교","03","공립","N","","3","81","27","3","73","24.3","3","62","20.7","2","7","3.5","0","0","0","11","223","20.3","22","10.1"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090001275","신장중학교","03","공립","N","","3","71","23.7","4","94","23.5","3","91","30.3","0","0","0","0","0","0","10","256","25.6","19","13.5"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090001276","탄벌중학교","03","공립","N","","15","447","29.8","14","442","31.6","13","389","29.9","3","13","4.3","0","0","0","45","1291","28.7","78","16.6"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090001277","하남중학교","03","공립","N","","5","136","27.2","5","133","26.6","5","129","25.8","1","5","5","0","0","0","16","403","25.2","27","14.9"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090001365","갈뫼중학교","03","공립","N","","9","244","27.1","10","272","27.2","9","237","26.3","1","7","7","0","0","0","29","760","26.2","54","14.1"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090001366","고천중학교","03","공립","N","","5","124","24.8","5","138","27.6","4","104","26","0","0","0","0","0","0","14","366","26.1","25","14.6"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001367","곡란중학교","03","공립","N","","4","85","21.3","4","84","21","4","107","26.8","1","4","4","0","0","0","13","280","21.5","22","12.7"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001368","군포중학교","03","공립","N","","3","70","23.3","4","97","24.3","4","96","24","2","13","6.5","2","6","3","15","282","18.8","23","12.3"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001369","궁내중학교","03","공립","N","","10","270","27","9","251","27.9","9","247","27.4","0","0","0","0","0","0","28","768","27.4","50","15.4"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001370","금정중학교","03","공립","N","","6","139","23.2","5","131","26.2","4","104","26","1","5","5","0","0","0","16","379","23.7","28","13.5"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001371","도장중학교","03","공립","N","","7","190","27.1","8","197","24.6","8","208","26","2","8","4","0","0","0","25","603","24.1","43","14"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090001372","백운중학교","03","공립","N","","8","199","24.9","7","188","26.9","7","188","26.9","1","4","4","0","0","0","23","579","25.2","42","13.8"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001374","산본중학교","03","공립","N","","10","280","28","10","274","27.4","10","269","26.9","0","0","0","0","0","0","30","823","27.4","54","15.2"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001375","수리중학교","03","공립","N","","9","242","26.9","8","202","25.3","7","189","27","1","5","5","0","0","0","25","638","25.5","44","14.5"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001376","용호중학교","03","공립","N","","7","172","24.6","8","220","27.5","8","221","27.6","1","7","7","0","0","0","24","620","25.8","44","14.1"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090001377","의왕부곡중학교","03","공립","N","","8","200","25","6","165","27.5","8","212","26.5","2","11","5.5","0","0","0","24","588","24.5","42","14"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090001378","의왕중학교","03","공립","N","","1","9","9","2","32","16","3","54","18","1","4","4","0","0","0","7","99","14.1","15","6.6"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090001379","흥진중학교","03","공립","N","","6","140","23.3","6","156","26","6","143","23.8","1","6","6","0","0","0","19","445","23.4","35","12.7"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001487","고촌중학교","03","공립","N","","8","219","27.4","6","159","26.5","5","136","27.2","1","6","6","0","0","0","20","520","26","33","15.8"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001488","김포여자중학교","03","공립","N","","4","100","25","3","56","18.7","3","78","26","1","2","2","0","0","0","11","236","21.5","20","11.8"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001489","금파중학교","03","공립","N","","11","347","31.5","11","348","31.6","11","351","31.9","1","4","4","0","0","0","34","1050","30.9","59","17.8"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001490","김포중학교","03","공립","N","","3","93","31","3","87","29","3","82","27.3","1","5","5","0","0","0","10","267","26.7","19","14.1"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001491","대곶중학교","03","공립","N","","2","47","23.5","2","43","21.5","2","50","25","1","3","3","1","1","1","8","144","18","17","8.5"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001492","분진중학교","03","사립","N","","1","16","16","1","9","9","1","17","17","0","0","0","0","0","0","3","42","14","13","3.2"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001493","양곡중학교","03","사립","N","","5","134","26.8","5","136","27.2","5","115","23","0","0","0","0","0","0","15","385","25.7","26","14.8"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001494","장기중학교","03","공립","N","","12","427","35.6","12","401","33.4","12","395","32.9","1","5","5","0","0","0","37","1228","33.2","65","18.9"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001495","통진중학교","03","사립","N","","6","162","27","6","165","27.5","5","132","26.4","2","14","7","0","0","0","19","473","24.9","35","13.5"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001496","풍무중학교","03","공립","N","","12","380","31.7","12","379","31.6","12","372","31","2","8","4","0","0","0","38","1139","30","66","17.3"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001497","하성중학교","03","공립","N","","2","43","21.5","2","36","18","2","42","21","1","2","2","0","0","0","7","123","17.6","15","8.2"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001575","광동중학교","03","사립","N","","7","191","27.3","8","217","27.1","8","200","25","0","0","0","0","0","0","23","608","26.4","40","15.2"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001576","교문중학교","03","공립","N","","6","154","25.7","6","152","25.3","6","168","28","1","9","9","0","0","0","19","483","25.4","35","13.8"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001577","구리중학교","03","공립","N","","3","55","18.3","3","74","24.7","3","80","26.7","1","4","4","0","0","0","10","213","21.3","20","10.7"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001578","구리여자중학교","03","공립","N","","3","60","20","3","78","26","4","80","20","3","17","5.7","0","0","0","13","235","18.1","25","9.4"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001579","금곡중학교","03","공립","N","","3","65","21.7","4","85","21.3","3","71","23.7","1","5","5","0","0","0","11","226","20.5","20","11.3"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001581","덕소중학교","03","공립","N","","6","159","26.5","7","188","26.9","8","204","25.5","2","10","5","0","0","0","23","561","24.4","40","14"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001582","도농중학교","03","공립","N","","8","228","28.5","6","162","27","7","204","29.1","2","13","6.5","0","0","0","23","607","26.4","40","15.2"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001583","동구중학교","03","공립","N","","9","228","25.3","10","258","25.8","9","243","27","0","0","0","0","0","0","28","729","26","49","14.9"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001584","동화중학교","03","사립","N","","7","203","29","7","194","27.7","6","179","29.8","0","0","0","0","0","0","20","576","28.8","35","16.5"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001585","마석중학교","03","공립","N","","11","355","32.3","10","306","30.6","9","271","30.1","2","8","4","0","0","0","32","940","29.4","55","17.1"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001586","미금중학교","03","공립","N","","4","113","28.3","5","133","26.6","4","106","26.5","0","0","0","0","0","0","13","352","27.1","23","15.3"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001587","별내중학교","03","공립","N","","6","142","23.7","6","149","24.8","6","154","25.7","1","3","3","0","0","0","19","448","23.6","33","13.6"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001588","수동중학교","03","사립","N","","2","48","24","2","31","15.5","2","42","21","1","7","7","0","0","0","7","128","18.3","15","8.5"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001589","심석중학교","03","사립","N","","9","289","32.1","8","259","32.4","8","247","30.9","0","0","0","0","0","0","25","795","31.8","44","18.1"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001590","오남중학교","03","공립","N","","5","115","23","6","150","25","6","150","25","1","4","4","0","0","0","18","419","23.3","31","13.5"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001591","와부중학교","03","공립","N","","8","227","28.4","8","229","28.6","9","243","27","1","5","5","0","0","0","26","704","27.1","45","15.6"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001592","연세중학교","03","사립","N","","1","27","27","1","20","20","1","21","21","0","0","0","0","0","0","3","68","22.7","17","4"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001593","인창중학교","03","공립","N","","12","308","25.7","10","266","26.6","10","268","26.8","2","13","6.5","0","0","0","34","855","25.1","60","14.3"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001594","장자중학교","03","공립","N","","6","165","27.5","8","220","27.5","7","185","26.4","0","0","0","0","0","0","21","570","27.1","37","15.4"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001595","진건중학교","03","공립","N","","5","123","24.6","5","133","26.6","6","138","23","2","9","4.5","0","0","0","18","403","22.4","30","13.4"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001596","토평중학교","03","공립","N","","6","148","24.7","6","158","26.3","6","165","27.5","3","18","6","0","0","0","21","489","23.3","38","12.9"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001597","퇴계원중학교","03","공립","N","","8","206","25.8","7","196","28","7","180","25.7","2","11","5.5","0","0","0","24","593","24.7","41","14.5"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001598","호평중학교","03","공립","N","","11","313","28.5","9","242","26.9","9","273","30.3","1","4","4","0","0","0","30","832","27.7","53","15.7"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001599","화광중학교","03","공립","N","","4","132","33","5","143","28.6","4","122","30.5","0","0","0","0","0","0","13","397","30.5","23","17.3"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001771","고암중학교","03","공립","N","","8","205","25.6","6","165","27.5","6","163","27.2","0","0","0","0","0","0","20","533","26.7","35","15.2"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001772","남문중학교","03","사립","N","","3","57","19","3","69","23","2","50","25","0","0","0","0","0","0","8","176","22","18","9.8"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001773","덕계중학교","03","공립","N","","9","242","26.9","8","206","25.8","7","180","25.7","3","14","4.7","0","0","0","27","642","23.8","46","14"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001774","덕정중학교","03","공립","N","","4","101","25.3","5","134","26.8","5","134","26.8","1","6","6","0","0","0","15","375","25","26","14.4"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090001775","동두천여자중학교","03","사립","N","","4","96","24","5","117","23.4","5","110","22","0","0","0","0","0","0","14","323","23.1","25","12.9"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090001777","동두천중학교","03","사립","N","","3","66","22","4","91","22.8","5","110","22","0","0","0","0","0","0","12","267","22.3","22","12.1"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090001778","한빛누리중학교","03","사립","N","","5","127","25.4","5","122","24.4","5","115","23","1","4","4","0","0","0","16","368","23","27","13.6"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090001779","신흥중학교","03","사립","N","","4","99","24.8","5","123","24.6","4","101","25.3","0","0","0","0","0","0","13","323","24.8","23","14"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001780","양주백석중학교","03","공립","N","","8","198","24.8","7","177","25.3","7","184","26.3","2","8","4","1","2","2","25","569","22.8","42","13.5"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001781","조양중학교","03","사립","N","","4","86","21.5","3","79","26.3","4","93","23.3","1","4","4","0","0","0","12","262","21.8","20","13.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001873","계남중학교","03","공립","N","","6","168","28","6","168","28","8","204","25.5","0","0","0","0","0","0","20","540","27","37","14.6"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001874","내동중학교","03","공립","N","","3","60","20","2","54","27","3","66","22","2","8","4","1","4","4","11","192","17.5","19","10.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001878","덕산중학교","03","공립","N","","10","276","27.6","10","263","26.3","11","286","26","2","10","5","0","0","0","33","835","25.3","57","14.6"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001882","부명중학교","03","공립","N","","7","189","27","8","219","27.4","7","188","26.9","2","14","7","0","0","0","24","610","25.4","43","14.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001883","부인중학교","03","공립","N","","5","132","26.4","6","152","25.3","4","108","27","1","4","4","0","0","0","16","396","24.8","27","14.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001884","부일중학교","03","공립","N","","3","79","26.3","4","104","26","3","77","25.7","1","4","4","0","0","0","11","264","24","20","13.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001885","부천남중학교","03","공립","N","","6","161","26.8","7","192","27.4","7","187","26.7","3","16","5.3","0","0","0","23","556","24.2","40","13.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001886","부천동여자중학교","03","공립","N","","3","74","24.7","3","65","21.7","4","96","24","0","0","0","0","0","0","10","235","23.5","19","12.4"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001887","부천동중학교","03","공립","N","","3","84","28","3","81","27","3","82","27.3","0","0","0","0","0","0","9","247","27.4","18","13.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001888","부천부곡중학교","03","공립","N","","5","137","27.4","5","137","27.4","5","122","24.4","2","10","5","0","0","0","17","406","23.9","28","14.5"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001889","부천부흥중학교","03","공립","N","","5","125","25","5","121","24.2","5","128","25.6","2","7","3.5","0","0","0","17","381","22.4","29","13.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001892","부천여월중학교","03","공립","N","","6","159","26.5","6","152","25.3","5","121","24.2","3","13","4.3","0","0","0","20","445","22.3","34","13.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001893","부천여자중학교","03","공립","N","","6","165","27.5","6","149","24.8","5","129","25.8","0","0","0","0","0","0","17","443","26.1","31","14.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001894","부천중학교","03","공립","N","","10","273","27.3","9","245","27.2","9","253","28.1","2","11","5.5","0","0","0","30","782","26.1","51","15.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001896","상도중학교","03","공립","N","","6","157","26.2","7","188","26.9","5","139","27.8","1","3","3","0","0","0","19","487","25.6","33","14.8"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001897","상동중학교","03","공립","N","","4","115","28.8","4","113","28.3","3","73","24.3","1","5","5","0","0","0","12","306","25.5","21","14.6"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001898","상일중학교","03","공립","N","","9","256","28.4","10","269","26.9","11","297","27","1","3","3","0","0","0","31","825","26.6","56","14.7"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001899","석천중학교","03","공립","N","","12","341","28.4","13","354","27.2","12","331","27.6","2","9","4.5","0","0","0","39","1035","26.5","67","15.4"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090001900","성곡중학교","03","공립","N","","6","161","26.8","6","154","25.7","6","153","25.5","2","11","5.5","0","0","0","20","479","24","34","14.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001901","성주중학교","03","공립","N","","8","212","26.5","8","212","26.5","7","180","25.7","1","5","5","0","0","0","24","609","25.4","40","15.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001902","소명여자중학교","03","사립","N","","4","110","27.5","4","98","24.5","4","106","26.5","1","6","6","0","0","0","13","320","24.6","21","15.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090001903","소사중학교","03","공립","N","","5","145","29","5","136","27.2","6","166","27.7","2","7","3.5","0","0","0","18","454","25.2","30","15.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001905","심원중학교","03","공립","N","","7","193","27.6","7","188","26.9","8","204","25.5","2","10","5","0","0","0","24","595","24.8","42","14.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090001906","역곡중학교","03","공립","N","","9","235","26.1","8","222","27.8","10","268","26.8","2","8","4","0","0","0","29","733","25.3","49","15"
