"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090007254","창성중학교","03","공립","N","","3","81","27","4","95","23.8","5","123","24.6","1","6","6","0","0","0","13","305","23.5","22","13.9"
"경기도교육청","경기도화성오산교육지원청","","S090007256","이산중학교","03","공립","N","","8","262","32.8","7","223","31.9","8","266","33.3","0","0","0","0","0","0","23","751","32.7","40","18.8"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090007311","도당중학교","03","공립","N","","7","175","25","7","173","24.7","9","243","27","1","4","4","0","0","0","24","595","24.8","41","14.5"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007319","다산한강중학교","03","공립","N","","9","282","31.3","7","203","29","7","204","29.1","1","4","4","0","0","0","24","693","28.9","42","16.5"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090007324","배곧해솔중학교","03","공립","N","","18","568","31.6","13","387","29.8","16","467","29.2","1","4","4","0","0","0","48","1426","29.7","84","17"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090007330","신백중학교","03","공립","N","","10","273","27.3","9","249","27.7","10","275","27.5","1","9","9","0","0","0","30","806","26.9","53","15.2"
"경기도교육청","경기도화성오산교육지원청","","S090007332","서연중학교","03","공립","N","","12","402","33.5","11","350","31.8","12","404","33.7","1","6","6","0","0","0","36","1162","32.3","62","18.7"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090007339","빛가온중학교","03","공립","N","","7","219","31.3","6","188","31.3","7","212","30.3","1","3","3","0","0","0","21","622","29.6","38","16.4"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007376","향동중학교","03","공립","N","","7","194","27.7","6","156","26","6","144","24","1","4","4","0","0","0","20","498","24.9","34","14.6"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007377","감일중학교","03","공립","N","","9","254","28.2","9","257","28.6","9","274","30.4","1","3","3","0","0","0","28","788","28.1","48","16.4"
"경기도교육청","경기도화성오산교육지원청","","S090007395","수현중학교","03","공립","N","","8","249","31.1","6","191","31.8","6","172","28.7","2","15","7.5","0","0","0","22","627","28.5","37","16.9"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090007406","태전중학교","03","공립","N","","10","318","31.8","0","0","0","0","0","0","1","1","1","0","0","0","11","319","29","21","15.2"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007440","지축중학교","03","공립","N","","11","282","25.6","10","258","25.8","9","254","28.2","1","5","5","0","0","0","31","799","25.8","54","14.8"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090007442","안산해솔중학교","03","공립","N","","10","291","29.1","9","276","30.7","10","301","30.1","1","5","5","0","0","0","30","873","29.1","52","16.8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007518","다산새봄중학교","03","공립","N","","12","393","32.8","11","351","31.9","2","56","28","1","3","3","0","0","0","26","803","30.9","45","17.8"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007519","감일백제중학교","03","공립","N","","6","179","29.8","3","77","25.7","1","34","34","0","0","0","0","0","0","10","290","29","21","13.8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007521","화성세정중학교","03","공립","N","","8","265","33.1","5","152","30.4","3","97","32.3","0","0","0","0","0","0","16","514","32.1","28","18.4"
"경기도교육청","경기도화성오산교육지원청","","S090007522","치동중학교","03","공립","N","","8","249","31.1","4","116","29","2","52","26","1","1","1","0","0","0","15","418","27.9","26","16.1"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007572","민세중학교","03","공립","N","","13","334","25.7","7","91","13","6","53","8.8","1","2","2","0","0","0","27","480","17.8","47","10.2"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090007577","심학중학교","03","공립","N","","5","151","30.2","5","112","22.4","2","32","16","1","4","4","0","0","0","13","299","23","24","12.5"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007580","나래중학교","03","공립","N","","9","303","33.7","10","313","31.3","0","0","0","1","3","3","0","0","0","20","619","31","34","18.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090007582","범박중학교","03","공립","N","","11","313","28.5","9","251","27.9","0","0","0","1","5","5","0","0","0","21","569","27.1","36","15.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090007608","광교호수중학교","03","공립","N","","8","229","28.6","7","202","28.9","6","185","30.8","1","5","5","0","0","0","22","621","28.2","38","16.3"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007613","향산중학교","03","공립","N","","4","123","30.8","4","98","24.5","4","120","30","0","0","0","0","0","0","12","341","28.4","21","16.2"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007626","덕은한강중학교","03","공립","N","","5","133","26.6","4","97","24.3","3","61","20.3","1","1","1","0","0","0","13","292","22.5","23","12.7"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007628","동삭중학교","03","공립","N","","11","341","31","0","0","0","0","0","0","1","1","1","0","0","0","12","342","28.5","24","14.3"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007654","하랑중학교","03","공립","N","","3","93","31","3","71","23.7","2","60","30","0","0","0","0","0","0","8","224","28","16","14"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090007669","판교대장중학교","03","공립","N","","4","119","29.8","3","99","33","3","79","26.3","0","0","0","0","0","0","10","297","29.7","19","15.6"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090007913","훈민중학교","03","공립","N","","8","224","28","2","50","25","1","32","32","1","5","5","0","0","0","12","311","25.9","21","14.8"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090007928","시화나래중학교","03","공립","N","","3","40","13.3","2","25","12.5","2","38","19","4","9","2.3","0","0","0","11","112","10.2","23","4.9"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007930","배다리중학교","03","공립","N","","5","155","31","0","0","0","0","0","0","0","0","0","0","0","0","5","155","31","13","11.9"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090006968","호원중학교부설방송통신중학교","25","공립","N","","3","74","24.7","3","65","21.7","3","59","19.7","0","0","0","0","0","0","9","198","22","28","7.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090006969","수원제일중학교부설방송통신중학교","25","공립","N","","3","75","25","3","66","22","3","61","20.3","0","0","0","0","0","0","9","202","22.4","24","8.4"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090007165","광명중학교부설방송통신중학교","25","공립","N","","3","69","23","3","70","23.3","3","66","22","0","0","0","0","0","0","9","205","22.8","25","8.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090007166","삼평중학교부설방송통신중학교","25","공립","N","","3","62","20.7","3","69","23","3","66","22","0","0","0","0","0","0","9","197","21.9","24","8.2"
