"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","주당평균수업시수(교사 1인당)","주당수업시수","수업교원수"
"경기도교육청","경기도교육청","경기도 남양주시","S090006905","별가람고등학교","04","공립","N","","192","192","192","15.6","984","63"
"경기도교육청","경기도교육청","경기도 구리시","S090006906","갈매고등학교","04","공립","N","","191","191","191","15.6","903","58"
"경기도교육청","경기도교육청","경기도 파주시","S090006908","한빛고등학교","04","공립","N","","190","190","190","17.6","1357","77"
"경기도교육청","경기도교육청","경기도 하남시","S090006919","미사강변고등학교","04","공립","N","","191","191","191","17.0","969","57"
"경기도교육청","경기도교육청","경기도 광주시","S090006920","태전고등학교","04","공립","N","","190","190","190","17.3","1038","60"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090006921","용인삼계고등학교","04","공립","N","","191","191","191","17.8","907","51"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090006924","고림고등학교","04","공립","N","","190","190","190","16.4","1216","74"
"경기도교육청","경기도교육청","경기도 시흥시","S090006925","배곧고등학교","04","공립","N","","190","190","190","16.4","984","60"
"경기도교육청","경기도교육청","경기도 하남시","S090007014","위례고등학교","04","공립","N","","191","191","191","15.0","735","49"
"경기도교육청","경기도교육청","경기도 화성시 만세구","S090007015","하길고등학교","04","공립","N","","191","191","191","17.2","1012","59"
"경기도교육청","경기도교육청","경기도 성남시 수정구","S090007016","위례한빛고등학교","04","공립","N","","191","191","191","15.5","1159","75"
"경기도교육청","경기도교육청","경기도 화성시 동탄구","S090007130","이산고등학교","04","공립","N","","191","191","191","16.7","1253","75"
"경기도교육청","경기도교육청","경기도 화성시 동탄구","S090007131","창의고등학교","04","공립","N","","190","190","190","17.3","1265","73"
"경기도교육청","경기도교육청","","S090007243","정현고등학교","04","공립","N","","190","190","190","17.1","1284","75"
"경기도교육청","경기도교육청","경기도 화성시 효행구","S090007278","와우고등학교","04","공립","N","","190","190","190","16.2","470","29"
"경기도교육청","경기도교육청","경기도 김포시","S090007314","고촌고등학교","04","공립","N","","191","191","191","17.4","1043","60"
"경기도교육청","경기도교육청","경기도 화성시 만세구","S090007315","새솔고등학교","04","공립","N","","190","190","190","17.2","755","44"
"경기도교육청","경기도교육청","경기도 화성시 동탄구","S090007316","서연고등학교","04","공립","N","","191","191","191","16.7","1199","72"
"경기도교육청","경기도교육청","경기도 남양주시","S090007317","남양주다산고등학교","04","공립","N","","190","190","190","17.0","1142","67"
"경기도교육청","경기도교육청","경기도 시흥시","S090007318","목감고등학교","04","공립","N","","190","190","190","17.1","940","55"
"경기도교육청","경기도교육청","경기도 하남시","S090007408","감일고등학교","04","공립","N","","191","191","190","17.4","816","47"
"경기도교육청","경기도교육청","경기도 양주시","S090007409","옥빛고등학교","04","공립","N","","191","191","190","16.8","977","58"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090007439","처인고등학교","04","공립","N","","190","190","190","16.6","779","47"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090007444","신원고등학교","04","공립","N","","191","191","191","17.2","893","52"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090007445","향동고등학교","04","공립","N","","190","190","190","16.9","624","37"
"경기도교육청","경기도교육청","경기도 화성시 동탄구","S090007568","이솔고등학교","04","공립","N","","191","191","0","17.2","926","54"
